,event_id,etype,lat,lon,depth,zerr,herr,prefor_time,mag,magtype,offset_km,CAT0,CAT1,CAT2,time_fixed,epi_fixed,depth_fixed,herr_large,zerr_large,terr_large,low_phase_count,closest_sta_too_far,too_few_sta,WC
uw10158803,quakeml:uw.anss.org/Event/UW/10158803,px,48.446,-121.7131667,-815.0,1070.0,649.0,1983-04-14 22:55:30.550,1.8,Md,37.321392693749665,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10163668,quakeml:uw.anss.org/Event/UW/10163668,eq,48.778,-121.9128333,-1194.0,4930.0,4004.0,1983-04-22 17:40:46.780,2.0,Md,7.018896934813839,True,True,False,False,False,True,False,False,False,True,True,False,False
uw10160963,quakeml:uw.anss.org/Event/UW/10160963,eq,48.6166667,-121.8241667,-485.0,8070.0,4547.0,1983-06-16 03:46:08.820,2.0,Md,17.558510334160268,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10164098,quakeml:uw.anss.org/Event/UW/10164098,eq,49.043,-121.9263333,-1194.0,7280.0,8380.0,1983-06-25 13:23:28.510,2.1,Md,30.90424812083812,False,False,False,False,True,True,False,False,False,True,True,False,False
uw10154728,quakeml:uw.anss.org/Event/UW/10154728,eq,48.8038333,-121.595,-1014.0,1230.0,915.0,1983-07-01 01:39:02.170,2.1,Md,16.602410149116892,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10157723,quakeml:uw.anss.org/Event/UW/10157723,eq,48.5766667,-122.2151667,12004.0,5430.0,1311.0,1983-07-07 21:54:06.690,1.7,Md,36.57686349451222,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10156848,quakeml:uw.anss.org/Event/UW/10156848,px,48.43,-121.6866667,-677.0,2050.0,143.0,1983-08-03 22:13:28.970,1.4,Md,39.49262537450132,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10167098,quakeml:uw.anss.org/Event/UW/10167098,eq,48.4803333,-121.6813333,730.0,99900.0,32085.0,1983-10-09 08:11:53.930,1.5,Md,34.20159608667927,False,False,False,False,True,True,True,True,True,False,True,False,False
uw10167273,quakeml:uw.anss.org/Event/UW/10167273,eq,48.413,-122.0551667,-1070.0,620.0,503.0,1983-10-10 20:36:46.470,2.2,Md,43.84345956766085,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10168358,quakeml:uw.anss.org/Event/UW/10168358,eq,48.6393333,-121.8306667,-1080.0,1110.0,669.0,1983-10-14 20:47:15.150,1.7,Md,15.062988078087146,True,True,False,False,False,True,False,False,False,True,True,False,False
uw10168638,quakeml:uw.anss.org/Event/UW/10168638,eq,48.5533333,-122.23133330000002,-690.0,1060.0,617.0,1983-12-04 01:23:15.110,1.5,Md,39.114867197736224,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10173093,quakeml:uw.anss.org/Event/UW/10173093,eq,48.8741667,-122.2658333,10406.0,11580.0,3276.0,1984-03-08 20:05:54.040,1.8,Md,34.664188562353964,False,False,False,False,False,False,False,True,False,False,True,False,False
uw10175398,quakeml:uw.anss.org/Event/UW/10175398,eq,48.5851667,-122.33133329999998,18406.0,510.0,269.0,1984-04-26 03:26:16.360,1.7,Md,43.222694304807995,False,False,False,False,False,False,False,False,False,True,True,False,False
uw10175933,quakeml:uw.anss.org/Event/UW/10175933,eq,48.4851667,-121.7045,2710.0,15630.0,4034.0,1984-04-29 06:21:57.490,1.9,Md,33.22291218675263,False,False,False,False,True,True,False,True,False,False,True,False,False
uw10176478,quakeml:uw.anss.org/Event/UW/10176478,eq,48.7393333,-121.9293333,-854.0,5600.0,2547.0,1984-05-21 05:03:43.450,2.1,Md,9.103143627342329,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10176493,quakeml:uw.anss.org/Event/UW/10176493,eq,48.7498333,-121.9488333,-1214.0,1690.0,1589.0,1984-05-21 05:48:31.630,1.6,Md,10.031216167229116,True,True,False,False,False,True,False,False,False,True,True,False,False
uw10177253,quakeml:uw.anss.org/Event/UW/10177253,eq,48.6198333,-121.94416669999998,2431.0,58480.0,23112.0,1984-05-29 20:07:12.010,2.2,Md,19.561309596831492,True,True,False,True,True,True,True,True,True,False,True,False,False
uw10175458,quakeml:uw.anss.org/Event/UW/10175458,eq,48.6428333,-122.3556667,11766.0,11970.0,845.0,1984-06-05 20:18:21.590,1.7,Md,42.137774823098695,False,False,False,False,True,True,False,True,False,False,True,False,False
uw10178713,quakeml:uw.anss.org/Event/UW/10178713,eq,48.9923333,-121.5628333,3684.0,2700.0,2273.0,1984-06-24 23:08:10.390,1.8,Md,30.5406209313665,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10176353,quakeml:uw.anss.org/Event/UW/10176353,eq,48.8801667,-122.34566669999998,15434.0,1330.0,453.0,1984-07-13 00:40:56.650,1.5,Md,40.43204830155563,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10176573,quakeml:uw.anss.org/Event/UW/10176573,eq,48.6075,-122.0513333,255.0,1790.0,918.0,1984-07-14 04:16:30.200,2.4,Md,25.302937440668323,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10178283,quakeml:uw.anss.org/Event/UW/10178283,eq,49.1241667,-122.1138333,2625.0,8330.0,6516.0,1984-08-07 02:13:36.130,1.4,Md,44.509996846578325,False,False,False,False,True,True,False,False,False,False,True,False,False
uw10180898,quakeml:uw.anss.org/Event/UW/10180898,eq,48.9216667,-122.1416667,10804.0,3240.0,1918.0,1984-08-23 00:06:53.050,1.7,Md,28.83656639103132,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10182933,quakeml:uw.anss.org/Event/UW/10182933,eq,48.6993333,-122.0681667,4836.0,520.0,418.0,1984-08-28 20:29:30.670,1.6,Md,20.214508854195717,True,True,False,False,False,False,False,False,False,True,True,False,False
uw10186958,quakeml:uw.anss.org/Event/UW/10186958,eq,48.6365,-121.9478333,16359.0,9800.0,5794.0,1985-04-12 13:15:17.130,1.3,Md,18.09382675432057,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10202113,quakeml:uw.anss.org/Event/UW/10202113,eq,48.8483333,-122.1361667,14663.0,330.0,227.0,1985-05-27 23:26:32.050,1.2,Md,24.758719133590528,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10194863,quakeml:uw.anss.org/Event/UW/10194863,eq,48.7213333,-122.1948333,5679.0,3030.0,950.0,1985-08-19 10:42:41.950,1.6,Md,28.313052249709095,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10199108,quakeml:uw.anss.org/Event/UW/10199108,lf,48.7051667,-121.8306667,13054.0,3780.0,3642.0,1985-11-10 00:53:09.100,1.8,Md,7.772855148768955,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10201428,quakeml:uw.anss.org/Event/UW/10201428,eq,48.715,-121.6858333,-855.0,490.0,436.0,1986-02-05 05:54:48.270,1.9,Md,11.686140526991988,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10201958,quakeml:uw.anss.org/Event/UW/10201958,eq,48.395,-121.94533330000002,3366.0,13940.0,1356.0,1986-02-10 17:12:07.430,3.1,Md,43.240168000026195,False,False,False,False,True,True,False,True,True,False,True,False,False
uw10204348,quakeml:uw.anss.org/Event/UW/10204348,eq,48.839,-121.8678333,297.0,2770.0,3982.0,1986-04-18 10:08:04.340,2.4,Md,8.074284478056146,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10213323,quakeml:uw.anss.org/Event/UW/10213323,eq,48.6881667,-121.9968333,-882.0,440.0,178.0,1986-10-03 09:53:58.400,2.2,Md,16.302081614846298,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10214518,quakeml:uw.anss.org/Event/UW/10214518,eq,48.707,-121.9405,2860.0,49820.0,29839.0,1987-01-06 16:49:12.870,0.9,Md,11.75144406102844,True,True,False,True,True,True,True,True,True,False,True,False,False
uw10214908,quakeml:uw.anss.org/Event/UW/10214908,eq,48.7081667,-122.0646667,8620.0,260.0,92.0,1987-02-06 19:39:57.910,0.7,Md,19.589021745713843,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10223903,quakeml:uw.anss.org/Event/UW/10223903,lf,48.7753333,-121.7995,25323.0,580.0,468.0,1987-09-14 00:24:43.160,1.8,Md,1.3004127730717534,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10225173,quakeml:uw.anss.org/Event/UW/10225173,eq,48.6011667,-121.5135,-998.0,470.0,553.0,1987-09-21 01:29:13.000,0.7,Md,29.471325650553453,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10230653,quakeml:uw.anss.org/Event/UW/10230653,eq,48.9155,-121.92149999999998,-888.0,90.0,100.0,1988-03-25 17:06:46.360,2.0,Md,17.43834047474286,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10230673,quakeml:uw.anss.org/Event/UW/10230673,eq,48.907,-121.9275,222.0,710.0,825.0,1988-03-25 17:28:39.390,1.5,Md,16.800470848804455,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10231548,quakeml:uw.anss.org/Event/UW/10231548,eq,48.7353333,-121.935,-1010.0,700.0,309.0,1988-04-29 22:16:30.750,1.3,Md,9.672240880597863,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10228978,quakeml:uw.anss.org/Event/UW/10228978,eq,48.8843333,-121.995,1742.0,90.0,92.0,1988-05-01 19:19:53.910,1.3,Md,17.848608030889952,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10231363,quakeml:uw.anss.org/Event/UW/10231363,eq,48.8883333,-121.95499999999998,1870.0,980.0,2104.0,1988-05-21 04:23:28.340,1.5,Md,16.185772938479154,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10231628,quakeml:uw.anss.org/Event/UW/10231628,eq,48.7523333,-121.951,420.0,510.0,335.0,1988-05-23 22:08:01.570,1.3,Md,10.112510712462226,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10231978,quakeml:uw.anss.org/Event/UW/10231978,eq,48.9098333,-121.95749999999998,4361.0,3330.0,1412.0,1988-07-02 14:27:03.980,1.4,Md,18.218176026893573,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10232068,quakeml:uw.anss.org/Event/UW/10232068,eq,48.7793333,-121.9635,5520.0,2440.0,1689.0,1988-08-02 17:44:34.980,1.6,Md,10.734321727317944,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10232568,quakeml:uw.anss.org/Event/UW/10232568,eq,48.8188333,-121.9633333,9583.0,1480.0,2154.0,1988-08-04 03:49:24.130,0.9,Md,11.785088485066348,True,True,False,False,False,False,False,False,False,True,True,False,False
uw10232868,quakeml:uw.anss.org/Event/UW/10232868,eq,48.6831667,-121.608,5823.0,170.0,106.0,1988-08-05 19:46:56.330,1.0,Md,18.401457990668305,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10233933,quakeml:uw.anss.org/Event/UW/10233933,eq,48.7483333,-121.66649999999998,11731.0,590.0,481.0,1988-08-10 16:52:15.920,0.5,Md,11.423489902356833,True,True,False,False,False,False,False,False,False,True,False,True,False
uw10240538,quakeml:uw.anss.org/Event/UW/10240538,eq,48.427,-122.2271667,-841.0,70.0,42.0,1989-02-14 21:41:10.550,4.0,Md,49.01089965581479,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10240638,quakeml:uw.anss.org/Event/UW/10240638,eq,48.4168333,-122.2186667,-998.0,1370.0,822.0,1989-02-15 01:11:29.750,2.4,Md,49.533792449376264,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10240998,quakeml:uw.anss.org/Event/UW/10240998,eq,48.423,-122.2203333,-882.0,120.0,72.0,1989-02-16 20:59:30.750,2.3,Md,49.05777918141617,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10239508,quakeml:uw.anss.org/Event/UW/10239508,eq,48.4298333,-122.2318333,-821.0,980.0,526.0,1989-03-06 03:09:53.910,4.2,Md,48.97524870442472,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10239713,quakeml:uw.anss.org/Event/UW/10239713,eq,48.4258333,-122.225,208.0,1120.0,708.0,1989-03-06 07:57:06.740,2.0,Md,49.01582393384916,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10242483,quakeml:uw.anss.org/Event/UW/10242483,lf,48.809,-121.7598333,31758.0,980.0,1540.0,1989-03-19 02:02:23.510,1.05,Md,5.690316806371311,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10243643,quakeml:uw.anss.org/Event/UW/10243643,eq,48.8955,-121.9915,6673.0,1830.0,4264.0,1989-03-25 13:16:55.860,1.3,Md,18.542017093055865,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10239653,quakeml:uw.anss.org/Event/UW/10239653,eq,48.8176667,-122.0793333,2392.0,2610.0,920.0,1989-04-05 12:01:18.620,2.8,Md,19.79266072887875,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10243683,quakeml:uw.anss.org/Event/UW/10243683,eq,48.8103333,-122.0526667,10552.0,2070.0,1273.0,1989-04-24 16:38:43.590,1.7,Md,17.70390283982969,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10244553,quakeml:uw.anss.org/Event/UW/10244553,eq,48.7991667,-122.0698333,9380.0,2570.0,1914.0,1989-04-28 06:22:10.420,1.4,Md,18.711431607908043,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10244703,quakeml:uw.anss.org/Event/UW/10244703,lf,48.7636667,-121.7945,25933.0,2110.0,1650.0,1989-04-28 23:26:03.930,0.95,Md,2.0540593965121703,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10243923,quakeml:uw.anss.org/Event/UW/10243923,eq,49.1803333,-122.0073333,3322.0,4040.0,1641.0,1989-05-22 13:49:09.690,2.1,Md,47.21408250026319,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10242493,quakeml:uw.anss.org/Event/UW/10242493,ex,48.4453333,-122.14749999999998,-1018.0,190.0,212.0,1989-06-09 21:08:37.040,1.4,Md,43.9266050713608,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10248743,quakeml:uw.anss.org/Event/UW/10248743,eq,48.7121667,-121.67016669999998,1844.0,1750.0,2469.0,1989-07-26 00:08:59.310,1.3,Md,12.8176575579663,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10245578,quakeml:uw.anss.org/Event/UW/10245578,px,48.7108333,-121.656,3333.0,14580.0,3020.0,1989-08-02 01:36:35.920,1.8,Md,13.778737220749138,True,True,False,False,True,True,False,True,True,True,True,False,False
uw10246703,quakeml:uw.anss.org/Event/UW/10246703,lf,48.7668333,-121.78583329999998,20228.0,2100.0,1680.0,1989-08-08 07:48:06.490,0.9,Md,2.4518301125282247,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10248863,quakeml:uw.anss.org/Event/UW/10248863,px,48.7296667,-121.9361667,-1010.0,1740.0,621.0,1989-08-16 01:03:39.840,1.9,Md,10.046460663728372,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10252008,quakeml:uw.anss.org/Event/UW/10252008,lf,48.744,-121.80816670000002,18458.0,2940.0,2527.0,1989-08-28 10:06:55.980,2.0,Md,3.455640306844092,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10252288,quakeml:uw.anss.org/Event/UW/10252288,lf,48.755,-121.8091667,22960.0,1660.0,1428.0,1989-08-29 10:55:35.690,1.5,Md,2.246924710729619,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10245248,quakeml:uw.anss.org/Event/UW/10245248,eq,48.6733333,-121.7736667,12323.0,3140.0,1670.0,1989-09-01 03:53:24.500,0.7,Md,11.694225964218102,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10246163,quakeml:uw.anss.org/Event/UW/10246163,eq,48.6755,-121.76999999999998,12503.0,3210.0,2157.0,1989-09-07 02:12:08.510,1.0,Md,11.540442329620918,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10249948,quakeml:uw.anss.org/Event/UW/10249948,eq,48.694,-122.4845,-539.0,130.0,71.0,1989-10-18 18:32:36.020,1.9,Md,49.75301082911284,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10252098,quakeml:uw.anss.org/Event/UW/10252098,eq,48.6555,-121.95999999999998,2910.0,6200.0,2568.0,1989-12-29 10:54:30.480,1.4,Md,16.878393846004354,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10257903,quakeml:uw.anss.org/Event/UW/10257903,eq,48.707,-122.3713333,8133.0,,496.0,1990-02-26 05:27:19.250,1.5,Md,41.323431874058336,False,False,False,False,False,False,False,True,False,False,True,False,False
uw10254148,quakeml:uw.anss.org/Event/UW/10254148,eq,48.5081667,-121.7283333,3023.0,,1805.0,1990-03-08 20:07:55.830,-0.2,Md,30.327543418987705,False,False,False,False,False,False,False,True,False,True,True,False,False
uw10257478,quakeml:uw.anss.org/Event/UW/10257478,eq,48.5368333,-122.0766667,-1048.0,210.0,189.0,1990-03-23 21:09:28.580,1.9,Md,32.58424197980675,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10253158,quakeml:uw.anss.org/Event/UW/10253158,eq,48.8186667,-122.189,-729.0,360.0,163.0,1990-04-02 11:37:14.430,2.5,Md,27.67408276245041,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10253223,quakeml:uw.anss.org/Event/UW/10253223,eq,48.8096667,-122.1866667,9312.0,7090.0,1483.0,1990-04-02 11:49:30.890,2.1,Md,27.34733729418905,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10253273,quakeml:uw.anss.org/Event/UW/10253273,eq,48.8213333,-122.19166669999998,191.0,13080.0,2557.0,1990-04-02 13:18:21.670,2.3,Md,27.91941271250076,True,True,False,False,True,True,False,True,True,False,True,False,False
uw10253333,quakeml:uw.anss.org/Event/UW/10253333,eq,48.848,-122.1761667,642.0,1840.0,1259.0,1990-04-02 16:18:37.190,2.0,Md,27.528343201648703,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10253368,quakeml:uw.anss.org/Event/UW/10253368,eq,48.8098333,-122.18466669999998,181.0,3310.0,1598.0,1990-04-02 18:01:53.080,2.0,Md,27.204960997221008,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10253563,quakeml:uw.anss.org/Event/UW/10253563,eq,48.8356667,-122.1748333,931.0,4480.0,2223.0,1990-04-03 02:18:20.810,4.0,Md,27.061355118183897,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10253633,quakeml:uw.anss.org/Event/UW/10253633,eq,48.852,-122.1746667,3201.0,17940.0,2039.0,1990-04-03 03:32:57.500,2.1,Md,27.5583160293398,True,True,False,False,True,True,False,True,False,False,True,False,False
uw10253833,quakeml:uw.anss.org/Event/UW/10253833,eq,48.8201667,-122.17833330000002,801.0,4720.0,2187.0,1990-04-03 17:53:38.170,2.4,Md,26.936054622088836,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10254523,quakeml:uw.anss.org/Event/UW/10254523,eq,48.914,-122.173,5453.0,90.0,8181.0,1990-04-04 07:44:39.490,1.6,Md,30.308585042036174,False,False,False,False,False,False,False,False,True,False,True,False,False
uw10254838,quakeml:uw.anss.org/Event/UW/10254838,eq,48.8436667,-122.1736667,4181.0,43240.0,3653.0,1990-04-05 15:55:43.330,2.7,Md,27.21456704200807,True,True,False,False,True,True,False,True,True,False,True,False,False
uw10257583,quakeml:uw.anss.org/Event/UW/10257583,eq,48.8261667,-122.1818333,241.0,3280.0,1549.0,1990-04-13 23:21:46.000,2.2,Md,27.31879567167316,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10257663,quakeml:uw.anss.org/Event/UW/10257663,eq,48.845,-122.1605,11861.0,210.0,71.0,1990-04-14 05:33:26.600,5.0,Md,26.334490691118344,True,True,False,False,False,True,False,False,False,False,True,False,False
uw10257753,quakeml:uw.anss.org/Event/UW/10257753,eq,48.822,-122.1885,2851.0,4010.0,1071.0,1990-04-14 05:40:07.260,4.0,Md,27.705420638412654,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10257838,quakeml:uw.anss.org/Event/UW/10257838,eq,48.824,-122.18333330000002,471.0,3820.0,1634.0,1990-04-14 06:02:16.870,2.1,Md,27.377325733463778,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10257873,quakeml:uw.anss.org/Event/UW/10257873,eq,48.8298333,-122.1786667,2341.0,7220.0,990.0,1990-04-14 06:02:49.530,3.6,Md,27.180530007236584,True,True,False,False,False,False,False,False,False,False,True,False,False
uw10257948,quakeml:uw.anss.org/Event/UW/10257948,eq,48.8255,-122.19166669999998,861.0,2610.0,1408.0,1990-04-14 06:14:59.910,3.1,Md,28.008422764047168,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10257998,quakeml:uw.anss.org/Event/UW/10257998,eq,48.8323333,-122.19549999999998,521.0,16630.0,2554.0,1990-04-14 06:19:13.070,3.0,Md,28.443703255196613,True,True,False,False,True,True,False,True,True,False,True,False,False
uw10258078,quakeml:uw.anss.org/Event/UW/10258078,eq,48.8226667,-122.2008333,2762.0,5510.0,1341.0,1990-04-14 07:15:11.650,2.1,Md,28.606371113407583,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10258193,quakeml:uw.anss.org/Event/UW/10258193,eq,48.8288333,-122.1958333,642.0,12490.0,5977.0,1990-04-14 08:44:51.100,2.0,Md,28.383037648310385,True,True,False,False,True,True,False,True,False,False,True,False,False
uw10258238,quakeml:uw.anss.org/Event/UW/10258238,eq,48.8311667,-122.17016669999998,1322.0,7120.0,3542.0,1990-04-14 09:44:17.410,2.0,Md,26.608889436350864,True,True,False,False,True,True,False,False,False,False,True,False,False
uw10258268,quakeml:uw.anss.org/Event/UW/10258268,eq,48.7446667,-122.0245,-914.0,22270.0,5243.0,1990-04-14 09:45:14.380,1.8,Md,15.554078341968928,True,True,False,False,False,True,False,True,True,True,True,False,False
uw10258783,quakeml:uw.anss.org/Event/UW/10258783,eq,48.8235,-122.1981667,602.0,5740.0,2666.0,1990-04-15 01:49:52.160,2.0,Md,28.43191054064428,True,True,False,False,True,True,False,False,False,False,True,False,False
