evid,prefor,prefmag,etype,timestamp,lat,lon,depth,magnitude,magtype,nsta,nobs,uncertainty
61865167,3202788,3169743,lf,2022-08-22 07:49:53.209999-07,48.7955,-121.81583333333333,4.51,1.33,l,5,12,0.1956676290668089
61865502,3202958,3169998,lf,2022-08-23 12:00:13.419998-07,48.76,-121.83866666666667,-0.67,1.34,l,5,15,0.04465689621658475
61866492,3203488,3170878,lf,2022-08-26 23:42:22.25-07,48.762,-121.7755,3.65,1.25,l,8,19,0.08184951941950991
61866727,3203468,3170843,lf,2022-08-27 20:23:27.64-07,48.794666666666664,-121.80483333333333,3.22,1.44,l,6,17,0.15501947256400328
61866942,3203638,3171118,lf,2022-08-29 02:30:40.24-07,48.78483333333333,-121.80583333333334,-0.65,1.06,l,6,12,0.1297945133919729
61876216,3203743,3171278,lf,2022-08-29 20:47:53.33-07,48.781666666666666,-121.86383333333333,-0.57,1.23,l,4,8,0.046648516420774166
61876681,3203888,3171543,lf,2022-08-31 13:22:43.68-07,48.78966666666667,-121.86733333333333,-0.78,1.3900000000000001,l,4,13,0.05259845781694428
61868542,3217433,3193798,lf,2022-09-02 23:26:04.709999-07,48.814,-121.8495,-0.82,1.6,l,5,13,0.05264853653246249
61869422,3204818,3173078,lf,2022-09-07 07:56:40.82-07,48.7625,-121.8535,-0.25,1.3,l,4,12,0.08057430169705726
61869727,3204928,3173243,lf,2022-09-08 11:03:29.08-07,48.79233333333333,-121.80466666666666,0.12,1.47,l,4,10,0.1423461277366328
61879371,3205183,3173658,lf,2022-09-11 02:08:46.299999-07,48.783833333333334,-121.821,-0.7,1.19,l,6,16,0.09145123253673271
61879811,3205343,3173888,lf,2022-09-12 20:21:27.77-07,48.788666666666664,-121.832,4.33,1.61,l,4,14,0.10700404467054125
61881046,3206153,3175113,lf,2022-09-17 00:16:56.42-07,48.771,-121.72766666666666,3.49,1.6300000000000001,l,10,29,0.17794845584944774
61874742,3206863,3176193,lf,2022-09-25 21:35:20.969997-07,48.865,-121.793,2.07,1.44,l,6,10,0.13224888950612068
61875892,3209113,3179723,lf,2022-09-29 23:02:17.41-07,48.791666666666664,-121.8205,-0.71,1.4000000000000001,l,7,16,0.09006366039505509
61876392,3207528,3177223,lf,2022-10-02 07:14:57.16-07,48.76133333333333,-121.82883333333334,-0.71,1.17,l,5,11,0.07333239799114044
61877282,3208318,3178448,lf,2022-10-05 20:17:37.06-07,48.741166666666665,-121.81866666666667,4.57,1.49,l,7,22,0.10708041952086544
61877912,3208738,3179118,lf,2022-10-09 03:07:43.84-07,48.76983333333333,-121.766,3.32,1.28,l,6,14,0.07263798961860901
61888711,3209733,3180738,lf,2022-10-18 18:08:51.269998-07,48.7915,-121.84666666666666,-0.77,1.46,l,5,15,0.12327877632512951
61904006,3218713,3196088,eq,2023-01-26 15:47:01.309998-08,48.65533333333333,-121.624,7.21,1.02,l,2,4,0.2172889403009829
61906701,3284558,3299743,eq,2023-02-15 02:58:13.259998-08,48.921166666666664,-121.9885,-0.5,1.52,l,10,27,0.11463592670689082
61899852,3221218,3199963,eq,2023-02-25 14:23:07.579998-08,48.92016666666667,-121.98016666666666,-0.38,1.6300000000000001,l,9,25,0.12665918415645572
61915501,3223728,3204008,eq,2023-04-01 21:21:37.95-07,48.64416666666666,-121.93716666666667,2.1,1.6,l,8,21,0.1592669714685888
61916791,3224363,3205038,eq,2023-04-08 15:16:16.489998-07,48.80616666666667,-121.90066666666667,-0.72,1.28,l,5,16,0.08844201125490292
61915302,3244083,3236383,eq,2023-05-14 04:01:01.759998-07,48.78483333333333,-121.85283333333334,0.03,1.08,l,8,15,0.06772746305344923
61916907,3227643,3209998,lf,2023-05-19 02:14:10.209999-07,48.761833333333335,-121.8195,-0.82,1.43,l,6,17,0.08525930010758631
61916917,3227653,3210018,lf,2023-05-19 04:25:49.9-07,48.758833333333335,-121.83933333333333,-0.7,1.4000000000000001,l,6,19,0.11837851340616812
61926831,3227838,3210268,lf,2023-05-21 12:26:35.71-07,48.77733333333333,-121.80183333333333,10.65,1.52,l,6,17,0.11460372065130775
61927191,3246108,3239903,lf,2023-05-22 07:35:22.509998-07,48.76583333333333,-121.853,-0.71,1.21,l,5,12,0.08312689863600087
61918807,3244768,3237513,su,2023-05-24 05:17:39.94-07,48.77133333333333,-121.84916666666666,-0.8,0.76,l,4,8,0.03468777923279498
61918902,3228183,3210813,lf,2023-05-24 13:18:32.5-07,48.82516666666667,-121.84766666666667,-0.71,1.48,l,5,15,0.1257710588476042
61919977,3228528,3211298,lf,2023-05-28 13:26:32.57-07,48.762166666666666,-121.79733333333333,4.47,1.62,l,7,20,0.10971305109134799
61929966,3228783,3211678,lf,2023-06-01 20:28:11.209999-07,48.793,-121.79066666666667,13.25,1.51,l,6,20,0.12756265100972564
61930561,3229073,3212108,lf,2023-06-04 20:29:04.579998-07,48.75866666666667,-121.83066666666667,3.51,1.28,l,6,14,0.09670054988541499
61930856,3244793,3237558,su,2023-06-06 02:12:45.56-07,48.75483333333333,-121.83933333333333,-0.5,1.1,l,7,16,0.07441887276055803
61931676,3245223,3238283,eq,2023-06-08 20:50:26.779999-07,48.70483333333333,-121.8,29.6,1.18,l,5,12,0.09144738959113141
61932341,3230383,3214268,lf,2023-06-11 19:20:26.139999-07,48.751666666666665,-121.81783333333334,4.37,1.4000000000000001,l,5,16,0.12044812950194916
61933001,3229748,3213173,lf,2023-06-13 21:17:26.949997-07,48.79633333333334,-121.8485,-0.52,1.27,l,5,15,0.07419390203120124
61935041,3230813,3214753,su,2023-06-22 07:13:49.107186-07,48.8528,-121.677,-0.48389000000000004,-5,h,0,0,
61927067,3246208,3240103,lf,2023-06-24 22:20:58.5-07,48.790333333333336,-121.814,19.11,1.33,l,5,12,0.13290704107110007
61936556,3246238,3240163,lf,2023-06-26 18:52:32.51-07,48.785,-121.8255,20.66,1.3,l,4,12,0.15486500218122778
61936986,3231123,3215508,su,2023-06-28 10:55:52.746048-07,48.8528,-121.677,-1.516,-5,h,0,0,
61937306,3231233,3215673,eq,2023-06-29 09:13:59.380001-07,48.866,-121.91016666666667,3.78,1.46,l,6,17,0.07360257462027997
61928807,3231403,3215958,lf,2023-06-30 20:31:07.200001-07,48.742666666666665,-121.75383333333333,-0.6,1.3,l,4,13,0.14117918785163663
61938266,3231653,3216323,lf,2023-07-04 13:08:39.719999-07,48.77066666666666,-121.83666666666667,4.48,1.48,l,5,17,0.09300105161784633
61938606,3231783,3216528,lf,2023-07-06 03:41:22.52-07,48.7675,-121.79783333333333,3.48,1.28,l,7,19,0.07326343316852402
61938866,3231908,3216728,eq,2023-07-07 13:14:11.279999-07,48.6345,-122.00333333333333,10.85,1.04,l,3,8,0.12606820888551784
61939256,3231993,3216858,lf,2023-07-09 18:38:47.49-07,48.7655,-121.81483333333334,4.34,1.23,l,4,8,0.1864297242973988
61939941,3232108,3217083,lf,2023-07-12 04:46:16.579998-07,48.779333333333334,-121.8085,3.88,1.47,l,6,17,0.09975792638505454
61931867,3245773,3239293,lf,2023-07-14 20:18:42.24-07,48.7525,-121.83866666666667,4.54,1.3800000000000001,l,5,15,0.07490444989648593
61932342,3246023,3239723,lf,2023-07-17 07:06:43.539999-07,48.75666666666667,-121.82566666666666,7.08,1.3800000000000001,l,6,20,0.07979259476769329
61933037,3246063,3239788,lf,2023-07-18 15:23:57.639999-07,48.775666666666666,-121.81033333333333,-0.31,1.3900000000000001,l,6,15,0.13280822212973398
61933492,3232763,3218143,lf,2023-07-20 06:38:42.389999-07,48.75483333333333,-121.74683333333333,4.19,1.43,l,4,8,0.14459690361747146
61942576,3233218,3218818,lf,2023-07-21 03:05:50.799999-07,48.74766666666667,-121.83816666666667,4.34,1.1500000000000001,l,4,8,0.08166948664864893
61942861,3232918,3218408,lf,2023-07-22 01:23:21.52-07,48.758,-121.77666666666667,1.99,1.46,l,6,11,0.08119730501119782
61943246,3233093,3218623,lf,2023-07-24 00:53:24.369999-07,48.75116666666667,-121.822,4.48,1.31,l,6,16,0.06875535622426532
61943701,3233313,3218968,lf,2023-07-25 04:31:33.4-07,48.75966666666667,-121.80216666666666,15.14,1.4000000000000001,l,5,12,0.09151370828194783
61944311,3233583,3219413,lf,2023-07-27 05:20:41.799999-07,48.78366666666667,-121.8115,18.75,1.34,l,6,18,0.10134287086225169
61944556,3233898,3219903,lf,2023-07-27 20:28:00.139999-07,48.767,-121.833,4.35,1.42,l,4,12,0.10660860738482247
61936237,3233758,3219668,lf,2023-07-30 05:23:30.04-07,48.88316666666667,-121.89033333333333,3.72,1.3800000000000001,l,4,11,0.059249906409927444
61937302,3234433,3220853,lf,2023-08-02 05:05:11.439999-07,48.772333333333336,-121.80566666666667,11.84,1.17,l,6,15,0.10807542315508134
61937357,3234438,3220863,lf,2023-08-02 09:32:39.45-07,48.80833333333333,-121.82966666666667,23.44,1.4000000000000001,l,4,11,0.12453423399210273
61937972,3235758,3222973,lf,2023-08-04 08:36:44.26-07,48.775166666666664,-121.84,4.19,1.05,l,5,9,0.09823308461860236
61938077,3234793,3221448,eq,2023-08-04 14:55:14.119999-07,48.63183333333333,-121.94616666666667,0.86,0.98,l,6,13,0.2498038238964586
61938222,3285138,3300658,lf,2023-08-04 23:50:05.439999-07,48.7715,-121.81233333333333,-0.69,1.45,l,6,17,0.07584172487107255
61938237,3235458,3222488,eq,2023-08-05 01:13:57.039999-07,48.62683333333333,-121.95583333333333,1.01,1.07,l,6,14,0.141779857889755
61938537,3234743,3221358,eq,2023-08-05 22:16:42.48-07,48.62716666666667,-121.9505,1.25,2.86,l,33,97,0.16659470427184342
61938557,3235168,3222038,eq,2023-08-06 02:09:44-07,48.62733333333333,-121.95933333333333,1.5,0.92,l,6,14,0.14294037288976158
61938787,3236438,3224053,lf,2023-08-06 21:15:14.989998-07,48.773833333333336,-121.83316666666667,3.32,1.05,l,6,11,0.12389974474025567
61939222,3235753,3222963,lf,2023-08-07 12:34:17.959999-07,48.770833333333336,-121.82466666666667,-0.67,1.44,l,6,19,0.09722104847037727
61939242,3235763,3222983,eq,2023-08-07 12:55:36.73-07,48.868833333333335,-121.63383333333333,-1.18,2.0100000000000002,l,1,4,0.07219810864546883
61948641,3235363,3222348,eq,2023-08-09 09:32:12.32-07,48.622166666666665,-121.97866666666667,10.34,0.43,d,5,5,0.254575052253029
61940602,3236283,3223838,lf,2023-08-11 15:54:42.389999-07,48.78666666666667,-121.80466666666666,1.76,1.3,l,5,11,0.11581007737184312
61940977,3236133,3223623,lf,2023-08-13 05:17:43.219999-07,48.754666666666665,-121.83616666666667,-1,1.58,l,6,18,0.046036245322701785
61941392,3235963,3223323,lf,2023-08-15 06:32:46.99-07,48.761,-121.83566666666667,-1,1.33,l,5,13,0.09479947070132688
61941587,3236333,3223883,lf,2023-08-15 23:05:18.879997-07,48.769,-121.76966666666667,-0.96,1.54,l,6,21,0.16087916454701046
61941657,3236233,3223763,eq,2023-08-16 11:35:57.07-07,48.83883333333333,-121.674,-1.33,2.13,l,1,4,0.07794632918413158
61941817,3236278,3223828,lf,2023-08-17 02:27:49.799999-07,48.75983333333333,-121.84116666666667,-0.71,1.5,l,6,21,0.06228762085273143
61942152,3236538,3224233,su,2023-08-18 09:17:02.734421-07,48.7841,-121.9014,-1.596,-5,h,0,0,
61942752,3237008,3224983,lf,2023-08-19 21:32:38.679999-07,48.76583333333333,-121.8455,-0.99,1.29,l,5,13,0.14278016406478922
61943037,3244343,3236748,lf,2023-08-21 05:37:55.969999-07,48.798,-121.84116666666667,-0.75,1.5,l,4,14,0.13049700167156508
61943217,3244388,3236833,lf,2023-08-22 00:21:11.73-07,48.79783333333334,-121.79583333333333,-0.65,1.4000000000000001,l,3,8,0.11460901182202154
61943572,3237328,3225483,lf,2023-08-23 08:01:05.82-07,48.745333333333335,-121.84166666666667,-0.39,1.29,l,3,5,0.03448138718543059
61953621,3237353,3225513,lf,2023-08-26 17:57:15.34-07,48.800666666666665,-121.84466666666667,-1.01,1.23,l,4,10,0.09671099923938786
61954101,3244398,3236848,lf,2023-08-28 00:33:32.09-07,48.762,-121.82533333333333,-0.96,1.28,l,5,12,0.050003937461747916
61945642,3237698,3226108,lf,2023-08-29 03:01:28.33-07,48.758,-121.83716666666666,-0.65,1.05,l,5,10,0.12443359634354023
61947442,3238198,3226828,lf,2023-09-01 07:52:06.189999-07,48.74766666666667,-121.84566666666667,-0.16,1.32,l,5,16,0.07905837050495923
61947572,3238148,3226748,lf,2023-09-01 15:14:17.739998-07,48.715,-121.863,-0.48,0.22,d,3,3,0.01572426809148153
61956746,3238328,3227053,lf,2023-09-02 23:27:21.759998-07,48.766333333333336,-121.81133333333334,-0.99,1.23,l,7,18,0.10059167019440751
61957006,3239208,3228543,lf,2023-09-04 04:03:21.039997-07,48.775,-121.8555,2.29,0.77,l,5,10,0.14153534017904573
61957101,3243008,3234483,lf,2023-09-04 12:59:50.209999-07,48.74283333333333,-121.84733333333334,0.95,1.3900000000000001,l,3,9,0.07055682336100166
61957606,3238728,3227683,eq,2023-09-06 07:37:10.57-07,48.667,-122.02666666666667,5.67,1.25,l,3,9,0.08455897341638519
61958071,3239548,3229098,eq,2023-09-07 21:28:21.209999-07,48.82666666666667,-121.82666666666667,-0.8,1.34,l,4,10,0.1534887822832669
61949892,3239258,3228638,lf,2023-09-10 14:38:05.219997-07,48.772333333333336,-121.84516666666667,-1.01,1.35,l,5,18,0.08347708449331814
61960561,3240428,3230508,lf,2023-09-17 19:16:02.939999-07,48.781333333333336,-121.84933333333333,-0.67,1.44,l,5,17,0.12086866718394851
61961741,3241093,3231598,lf,2023-09-22 18:18:48.1-07,48.837666666666664,-121.85016666666667,-0.76,1.48,l,4,14,0.1362020680404713
61953862,3241803,3232683,lf,2023-09-27 23:37:01.34-07,48.75483333333333,-121.84916666666666,-0.69,1.47,l,5,18,0.07963100269826318
61963166,3242293,3233358,lf,2023-09-30 09:07:57.83-07,48.76166666666667,-121.83316666666667,-0.69,1.3,l,5,15,0.06491376375017244
61964291,3243243,3234908,lf,2023-10-05 12:48:35.849999-07,48.75683333333333,-121.84316666666666,-0.66,1.44,l,6,17,0.03923129154130511
61964706,3243428,3235278,lf,2023-10-07 07:28:45.08-07,48.7595,-121.837,-0.34,0.71,h,0,0,
61964861,3243468,3235358,eq,2023-10-07 19:41:44.289999-07,48.70516666666666,-121.87266666666666,31.02,1.01,l,4,10,0.12245065163266683
61965106,3243658,3235673,lf,2023-10-09 05:18:43.049999-07,48.768166666666666,-121.8345,-0.74,1.45,l,4,7,0.057622389651043715
61965641,3244288,3236678,lf,2023-10-12 14:05:47.799999-07,48.7595,-121.8425,0.13,1.18,l,3,7,0.08346010502450452
61965646,3244293,3236688,lf,2023-10-12 14:07:40.889999-07,48.77883333333333,-121.83666666666667,-0.29,1.09,l,3,7,0.07781332424075238
61958472,3245743,3239233,lf,2023-10-21 14:43:55.51-07,48.767,-121.83166666666666,-0.68,1.35,l,6,19,0.10861271263157923
61959227,3246458,3240553,eq,2023-10-25 15:55:49.299999-07,48.62383333333333,-122.01666666666667,-1.11,0.99,l,3,6,0.09986168814626217
61960237,3247053,3241498,lf,2023-10-29 05:26:28.87-07,48.782833333333336,-121.84266666666667,-0.68,1.47,l,5,16,0.10683262890723266
61971021,3248068,3243108,lf,2023-11-07 04:36:17.93-08,48.76583333333333,-121.833,-0.8,1.19,l,3,9,0.06069134222418149
61971676,3248353,3243583,lf,2023-11-10 19:49:57.299999-08,48.75,-121.829,-0.12,1.52,l,5,16,0.062849404060485
61972281,3248868,3244453,lf,2023-11-15 05:19:41.02-08,48.78333333333333,-121.88883333333334,-0.03,1.44,l,4,12,0.0792441051752456
61973211,3249123,3244893,eq,2023-11-20 02:46:12.91-08,48.615,-121.984,7.36,1.18,l,3,7,0.02321202691526225
61966522,3251293,3248448,lf,2023-12-06 19:29:42.53-08,48.7855,-121.854,1.05,1.62,l,6,12,0.14973577881923805
61980231,3253238,3251583,lf,2024-01-17 06:04:12.709999-08,48.7455,-121.8465,0.65,1.47,l,5,17,0.09038169407821894
61980686,3253758,3252443,lf,2024-01-22 00:39:09.879997-08,48.7515,-121.835,0.38,1.17,l,5,12,0.11414851566007078
61981506,3259158,3261273,lf,2024-01-30 14:43:01.57-08,48.754333333333335,-121.82883333333334,-0.66,1.32,l,5,14,0.061024592206610384
61983091,3256253,3256708,lf,2024-02-14 07:54:58.31-08,48.760666666666665,-121.83883333333333,-0.66,1.4000000000000001,l,5,14,0.056938092126357365
61984826,3257508,3258988,lf,2024-02-26 05:30:00.889999-08,48.756166666666665,-121.82983333333334,2.4,1.6400000000000001,l,5,16,0.08769424168237316
61987246,3258953,3260988,lf,2024-03-04 06:38:37.44-08,48.7665,-121.84966666666666,-0.67,1.44,l,5,17,0.08269178922862452
61980642,3266668,3271928,lf,2024-03-11 18:15:09.099998-07,48.7445,-121.84266666666667,0.13,1.57,l,5,16,0.06958930912154793
61990451,3267458,3272988,lf,2024-03-18 22:51:54.349998-07,48.756166666666665,-121.84883333333333,-0.65,1.3800000000000001,l,6,18,0.08307013264794838
61991956,3262818,3266078,lf,2024-03-23 22:07:55-07,48.788666666666664,-121.85616666666667,-0.66,1.68,l,7,14,0.10666732798237732
61985207,3268768,3274903,lf,2024-03-29 19:08:45.15-07,48.772,-121.81516666666667,-0.79,1.35,l,4,9,0.10760867493245829
61503063,3274023,3283223,lf,2024-04-04 02:08:42.03-07,48.76133333333333,-121.8435,-0.84,1.05,l,3,5,0.06253975897108899
61987907,3265353,3270023,lf,2024-04-11 02:38:37.08-07,48.754333333333335,-121.83216666666667,-0.69,1.6400000000000001,l,8,16,0.10790049156082238
61997621,3266338,3271428,su,2024-04-18 03:52:38.15-07,48.805,-121.80183333333333,-0.5173780000000001,-5,h,0,0,
61999706,3267828,3273518,su,2024-04-25 04:15:41.216019-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
61994347,3268988,3275228,lf,2024-05-04 22:51:06.079998-07,48.76,-121.808,1.22,1.55,l,7,24,0.08397815116092788
61996302,3270383,3277463,lf,2024-05-10 01:17:18-07,48.8255,-121.87383333333334,16.45,1.27,l,5,13,0.1395169051131948
61996817,3270648,3277868,su,2024-05-11 13:22:09.27-07,48.75,-121.82466666666667,-0.58,1.5,l,4,12,0.10678374904567411
61998902,3271143,3278623,su,2024-05-17 18:04:26.809998-07,48.74783333333333,-121.84866666666667,-0.68,-5,h,0,0,
61999162,3271063,3278498,lf,2024-05-19 10:21:50.439999-07,48.73883333333333,-121.83466666666666,-0.82,1.09,l,4,9,0.07779279887361423
62008611,3271763,3279573,lf,2024-05-24 01:42:26.419998-07,48.80233333333334,-121.86066666666666,15.95,0.98,l,3,5,0.0116303462012195
62008936,3271823,3279653,su,2024-05-25 09:53:14.93-07,48.739,-121.83416666666666,-0.5,1.58,l,5,16,0.09445844457689889
62005052,3273303,3282068,su,2024-06-07 17:19:06.110001-07,48.762166666666666,-121.82633333333334,-0.68,-5,h,0,0,
62005492,3273378,3282183,lf,2024-06-09 03:22:33.93-07,48.74516666666667,-121.83016666666667,-0.53,1.21,l,4,9,0.07737641979936227
62006457,3276138,3286823,lf,2024-06-12 02:55:20.259998-07,48.752,-121.84416666666667,-0.67,1.46,l,6,20,0.06889519178444725
62006687,3274183,3283553,lf,2024-06-12 22:45:12.5-07,48.787333333333336,-121.84433333333334,1,0.98,l,4,8,0.07644715339339758
62007192,3273903,3283013,lf,2024-06-14 13:26:24.029999-07,48.75216666666667,-121.83866666666667,-0.81,1.46,l,4,12,0.03384481085107671
62008052,3275243,3285273,lf,2024-06-16 23:46:35.17-07,48.747,-121.84833333333333,0.68,1.09,l,5,10,0.10785805855391029
62008057,3275198,3285208,lf,2024-06-16 23:49:10.360001-07,48.756166666666665,-121.83733333333333,-0.62,1.45,l,6,15,0.050980628842066444
62008072,3274758,3284493,eq,2024-06-17 02:31:29.65-07,48.69616666666667,-121.96133333333333,6.95,0.76,l,3,5,0.10066629323647935
62016661,3275213,3285233,lf,2024-06-18 14:41:27.28-07,48.76433333333333,-121.83416666666666,-0.55,1.3800000000000001,l,4,10,0.1274996799830399
62017076,3275263,3285313,lf,2024-06-19 22:25:26.989998-07,48.79666666666667,-121.84183333333333,2.39,1.04,l,4,8,0.06695900937252086
62017166,3275188,3285188,lf,2024-06-20 09:19:48.23-07,48.795833333333334,-121.80616666666667,3.02,0.77,l,3,6,0.17249872098990776
62017411,3275223,3285248,lf,2024-06-21 06:12:38.509999-07,48.75366666666667,-121.829,1.39,1.3800000000000001,l,4,10,0.07582784720318247
62017631,3275053,3284968,eq,2024-06-21 21:02:09.73-07,48.660333333333334,-122.02566666666667,0.49,1.4000000000000001,l,5,14,0.18705037849402661
62017961,3275253,3285293,lf,2024-06-23 01:31:11.559998-07,48.76016666666666,-121.851,-0.69,0.98,l,4,7,0.023939213130859338
62018016,3275123,3285093,eq,2024-06-23 09:13:07.469997-07,48.658166666666666,-122.01816666666667,0.57,1.79,l,8,23,0.2778737228369781
62018061,3275268,3285323,lf,2024-06-23 12:15:19.119999-07,48.7985,-121.8095,-0.7,1.37,l,4,11,0.16067934406813178
62018251,3275298,3285373,eq,2024-06-24 02:37:16.189999-07,48.66116666666667,-122.02166666666666,0.52,1.8800000000000001,l,17,41,0.2978353314523654
62010547,3276453,3287333,lf,2024-06-25 08:23:42.78-07,48.849833333333336,-121.86016666666667,-0.83,1.33,l,3,6,0.1144236241065335
62011227,3276423,3287293,lf,2024-06-27 06:36:04.02-07,48.798833333333334,-121.83166666666666,-0.8,1.54,l,5,14,0.10619230159221849
62011702,3276513,3287428,lf,2024-06-28 15:37:44.469999-07,48.849333333333334,-121.90933333333334,1.79,1.28,l,2,6,0.03222045329388179
62019971,3276688,3287703,lf,2024-06-29 14:22:28.89-07,48.755833333333335,-121.89466666666667,7.6,1.01,l,2,4,0.14000250412852344
62020311,3276818,3287883,lf,2024-06-30 21:53:26.099998-07,48.75333333333333,-121.8185,-0.7,1.61,l,5,15,0.0762508632311687
62020701,3276993,3288133,lf,2024-07-01 23:31:48.969999-07,48.756166666666665,-121.82483333333333,-0.7,1.01,l,5,11,0.14052206260831812
62013312,3277473,3289018,lf,2024-07-03 23:11:22.84-07,48.72683333333333,-121.8145,-0.7,1.45,l,5,10,0.06962501648537611
62013477,3277568,3289138,lf,2024-07-04 20:02:53.789999-07,48.74666666666667,-121.85,-0.74,1.34,l,4,7,0.054135960096272084
62022091,3277648,3289253,lf,2024-07-06 08:15:48.18-07,48.739333333333335,-121.84233333333333,-0.46,1.49,l,5,9,0.042325295806817875
62022831,3277753,3289388,lf,2024-07-08 17:57:58.65-07,48.935,-121.992,5.49,1.6500000000000001,l,3,9,0.06225733518396659
62023161,3277888,3289593,px,2024-07-09 16:26:01.68-07,48.73883333333333,-121.85966666666667,-0.78,0.9,l,5,10,0.05172202169251061
62015567,3277923,3289663,lf,2024-07-10 16:11:05.599998-07,48.760666666666665,-121.84016666666666,-0.69,1.44,l,5,15,0.0374799399437824
62016182,3278593,3290773,su,2024-07-12 18:14:19.009998-07,48.73983333333334,-121.82483333333333,-0.8,1.58,l,5,9,0.08097830642404702
62016442,3278308,3290293,lf,2024-07-13 20:47:29.65-07,48.772166666666664,-121.85833333333333,2.44,1.1300000000000001,l,5,10,0.12207439625709238
62016452,3278318,3290308,lf,2024-07-13 22:27:19.119999-07,48.7605,-121.835,-0.66,1.27,l,5,14,0.08854670626337069
62016707,3278698,3290923,su,2024-07-15 02:15:41.56-07,48.75783333333333,-121.85066666666667,-0.68,-5,h,0,0,
62017242,3279133,3291573,lf,2024-07-16 16:17:12.57-07,48.73733333333333,-121.87833333333333,-0.96,1.3800000000000001,l,4,8,0.07804646797139303
62017257,3278953,3291293,eq,2024-07-16 17:50:04.549999-07,48.832166666666666,-121.5385,4.36,1.06,l,4,8,0.6284906578635917
62017652,3279153,3291603,lf,2024-07-17 18:48:14.439999-07,48.74433333333333,-121.83433333333333,-0.75,1.21,l,3,6,0.1538607871162243
62017692,3279163,3291618,lf,2024-07-18 01:10:27.54-07,48.754,-121.84566666666667,-0.69,1.6400000000000001,l,7,13,0.0777736212677338
62026086,3279393,3291913,lf,2024-07-19 03:44:53.199999-07,48.78933333333333,-121.82733333333333,-0.38,1.5,l,6,19,0.10042109875437477
62026491,3279663,3292298,su,2024-07-20 01:53:00.614507-07,48.8008,-121.9201,-1.55329,-5,h,0,0,
62026781,3279573,3292183,lf,2024-07-21 00:37:10.099998-07,48.74066666666667,-121.851,0.08,1.12,l,5,10,0.050072954170389705
62027116,3279683,3292318,lf,2024-07-21 15:28:41.23-07,48.7675,-121.84016666666666,-0.68,1.51,l,6,18,0.0944932535915346
62027401,3279988,3292753,lf,2024-07-22 14:35:39.73-07,48.859,-121.90216666666667,8.34,1.45,l,6,15,0.11885673134354358
62027751,3280283,3293248,su,2024-07-23 20:44:23.91-07,48.746833333333335,-121.84083333333334,-0.698894,-5,h,0,0,
62020652,3280613,3293823,lf,2024-07-25 17:26:06.290001-07,48.756166666666665,-121.8435,0.06,1.35,l,5,10,0.10071993908703947
62020992,3281103,3294503,lf,2024-07-26 13:17:51.619999-07,48.73833333333333,-121.85033333333334,-0.77,1.27,l,4,7,0.04759972743643637
62021127,3280773,3294048,lf,2024-07-27 01:18:43.43-07,48.752,-121.83583333333333,-0.65,1,l,5,10,0.04245613214773214
62021487,3281223,3294688,lf,2024-07-28 09:26:48.719999-07,48.74,-121.85433333333333,-0.8,1.3900000000000001,l,4,8,0.03672500288709768
62021677,3280983,3294343,lf,2024-07-29 00:06:33.97-07,48.74483333333333,-121.84316666666666,-0.08,1.37,l,5,13,0.08484885629778138
62022022,3281373,3294918,lf,2024-07-30 00:08:49.73-07,48.76583333333333,-121.81183333333334,-0.7,1.24,l,5,10,0.09282455118745625
62022057,3281718,3295418,su,2024-07-30 05:50:11.649245-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
62030321,3281508,3295123,lf,2024-07-30 18:51:58.709999-07,48.73733333333333,-121.851,-0.8,1.27,l,5,9,0.06602289550627716
62030431,3281533,3295163,lf,2024-07-31 07:23:20-07,48.7465,-121.8495,-0.2,1.26,l,3,6,0.13492397834985947
62030706,3281623,3295293,lf,2024-08-01 00:05:51.719999-07,48.7655,-121.803,-0.7,1.41,l,6,12,0.11905845657061531
62030796,3281648,3295328,su,2024-08-01 02:40:07.429644-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
62031041,3281753,3295473,lf,2024-08-01 17:37:35.639999-07,48.74183333333333,-121.8525,-0.8,-5,h,0,0,
62031731,3282048,3295978,lf,2024-08-02 23:51:23.82-07,48.790166666666664,-121.83516666666667,-0.81,0.85,l,5,9,0.10025219361630633
62032596,3282348,3296368,lf,2024-08-05 09:56:10.299999-07,48.746833333333335,-121.829,-0.81,1.56,l,5,9,0.053140697804881176
62032771,3284313,3299293,lf,2024-08-05 23:33:07.049999-07,48.7515,-121.83133333333333,-0.26,0.98,l,5,10,0.11263798092434396
62033171,3282703,3296873,lf,2024-08-06 20:04:24.189999-07,48.7545,-121.84466666666667,-0.7,1.53,l,6,12,0.06609965276253249
62033951,3283013,3297318,su,2024-08-09 00:27:16.34323-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
62034471,3283873,3298583,su,2024-08-10 03:12:09.10696-07,48.8008,-121.9201,-0.7487600000000001,-5,h,0,0,
62034766,3284403,3299443,lf,2024-08-11 10:01:03.75-07,48.7745,-121.86416666666666,-0.66,1.55,l,6,14,0.07320540274633147
62034956,3283323,3297793,lf,2024-08-12 01:12:39.59-07,48.79866666666667,-121.82266666666666,1.95,1.07,l,4,8,0.14467816082453633
