evid,etype,event_timestamp,lat,lon,depth,distance,wrms,erhor,sdep,rflag,arrival_timestamp,net,sta,location,seedchan,iphase,quality,deltim,magnitude,magtype,nsta,nobs,uncertainty
10156408,lf,1983-04-10 08:59:15.86-08,46.2055,-122.1816667,-0.932,0.0,0.17,0.561,0.8,F,1983-04-10 08:59:20.3-08,UW,LVP,,EHZ,P,0.3,0.24,1.4,d,3,3,0.14
10156543,lf,1983-04-10 16:15:46.37-08,46.2083333,-122.1885,-1.563,0.0,0.29,0.283,2.17,F,1983-04-10 16:15:46.35-08,UW,YEL,,EHZ,P,0.5,0.12,0.9,d,2,2,0.13
10156543,lf,1983-04-10 16:15:46.37-08,46.2083333,-122.1885,-1.563,0.0,0.29,0.283,2.17,F,1983-04-10 16:15:46.73-08,UW,SUG,,EHZ,P,0.5,0.15,0.9,d,2,2,0.13
10156543,lf,1983-04-10 16:15:46.37-08,46.2083333,-122.1885,-1.563,0.0,0.29,0.283,2.17,F,1983-04-10 16:15:47.44-08,UW,SHW,,EHZ,P,0.8,0.05,0.9,d,2,2,0.13
10156543,lf,1983-04-10 16:15:46.37-08,46.2083333,-122.1885,-1.563,0.0,0.29,0.283,2.17,F,1983-04-10 16:15:47.52-08,UW,EDM,,EHZ,P,0.3,0.24,0.9,d,2,2,0.13
10156543,lf,1983-04-10 16:15:46.37-08,46.2083333,-122.1885,-1.563,0.0,0.29,0.283,2.17,F,1983-04-10 16:15:48.08-08,UW,SOS,,EHZ,P,0.5,0.09,0.9,d,2,2,0.13
10156543,lf,1983-04-10 16:15:46.37-08,46.2083333,-122.1885,-1.563,0.0,0.29,0.283,2.17,F,1983-04-10 16:15:48.92-08,UW,FLT,,EHZ,P,0.0,0.35,0.9,d,2,2,0.13
10156543,lf,1983-04-10 16:15:46.37-08,46.2083333,-122.1885,-1.563,0.0,0.29,0.283,2.17,F,1983-04-10 16:15:49.32-08,UW,CDF,,EHZ,P,0.3,0.15,0.9,d,2,2,0.13
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:17.71-08,UW,YEL,,EHZ,P,0.3,0.23,1.2,d,3,3,0.21
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:17.97-08,UW,SUG,,EHZ,P,0.3,0.2,1.2,d,3,3,0.21
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:18.28-08,UW,EDM,,EHZ,P,0.3,0.19,1.2,d,3,3,0.21
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:18.33-08,UW,SHW,,EHZ,P,0.3,0.22,1.2,d,3,3,0.21
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:18.64-08,UW,JUN,,EHZ,P,0.3,0.29,1.2,d,3,3,0.21
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:18.7-08,UW,STD,,EHZ,P,0.0,0.12,1.2,d,3,3,0.21
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:19.19-08,UW,SOS,,EHZ,P,0.3,0.15,1.2,d,3,3,0.21
10156588,lf,1983-04-10 16:25:17.34-08,46.1978333,-122.1911667,-1.552,1.0,0.19,0.269,4.19,F,1983-04-10 16:25:20.52-08,UW,CDF,,EHZ,P,0.3,0.22,1.2,d,3,3,0.21
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:15:56.96-08,UW,YEL,,EHZ,P,0.3,0.25,1.3,d,3,3,0.2
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:15:57.2-08,UW,SUG,,EHZ,P,0.3,0.22,1.3,d,3,3,0.2
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:15:57.96-08,UW,STD,,EHZ,P,0.3,0.17,1.3,d,3,3,0.2
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:15:58.04-08,UW,SHW,,EHZ,P,0.5,0.09,1.3,d,3,3,0.2
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:15:58.26-08,UW,EDM,,EHZ,P,0.3,0.22,1.3,d,3,3,0.2
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:15:58.83-08,UW,JUN,,EHZ,P,0.3,0.28,1.3,d,3,3,0.2
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:15:59-08,UW,SOS,,EHZ,P,0.0,0.63,1.3,d,3,3,0.2
10156993,lf,1983-04-11 16:15:56.94-08,46.2128333,-122.188,-1.542,0.0,0.22,0.286,3.12,F,1983-04-11 16:16:00.37-08,UW,CDF,,EHZ,P,0.3,0.19,1.3,d,3,3,0.2
10157668,lf,1983-04-12 17:58:52.14-08,46.2046667,-122.1853333,0.252,0.0,0.24,1.653,1.11,F,1983-04-12 17:58:52.22-08,UW,YEL,,EHZ,P,0.3,0.24,1.6,d,2,2,0.09
10157668,lf,1983-04-12 17:58:52.14-08,46.2046667,-122.1853333,0.252,0.0,0.24,1.653,1.11,F,1983-04-12 17:58:52.95-08,UW,SUG,,EHZ,P,0.5,0.14,1.6,d,2,2,0.09
10157668,lf,1983-04-12 17:58:52.14-08,46.2046667,-122.1853333,0.252,0.0,0.24,1.653,1.11,F,1983-04-12 17:58:53.15-08,UW,EDM,,EHZ,P,0.8,0.05,1.6,d,2,2,0.09
10157668,lf,1983-04-12 17:58:52.14-08,46.2046667,-122.1853333,0.252,0.0,0.24,1.653,1.11,F,1983-04-12 17:58:53.34-08,UW,SHW,,EHZ,P,0.5,0.07,1.6,d,2,2,0.09
10157668,lf,1983-04-12 17:58:52.14-08,46.2046667,-122.1853333,0.252,0.0,0.24,1.653,1.11,F,1983-04-12 17:58:53.66-08,UW,JUN,,EHZ,P,0.5,0.09,1.6,d,2,2,0.09
10157668,lf,1983-04-12 17:58:52.14-08,46.2046667,-122.1853333,0.252,0.0,0.24,1.653,1.11,F,1983-04-12 17:58:54.89-08,UW,FLT,,EHZ,P,0.5,0.09,1.6,d,2,2,0.09
10157668,lf,1983-04-12 17:58:52.14-08,46.2046667,-122.1853333,0.252,0.0,0.24,1.653,1.11,F,1983-04-12 17:58:55.25-08,UW,CDF,,EHZ,P,0.5,0.07,1.6,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:06.46-08,UW,YEL,,EHZ,P,0.5,0.1,1.4,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:06.66-08,UW,SUG,,EHZ,P,0.8,0.04,1.4,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:06.71-08,UW,EDM,,EHZ,P,0.8,0.04,1.4,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:06.91-08,UW,STD,,EHZ,P,0.5,0.13,1.4,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:07.15-08,UW,SHW,,EHZ,P,0.5,0.09,1.4,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:08-08,UW,JUN,,EHZ,P,0.5,0.09,1.4,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:09.19-08,UW,FLT,,EHZ,P,0.3,0.17,1.4,d,2,2,0.09
10157683,lf,1983-04-12 19:45:06.01-08,46.213,-122.1801667,-0.772,0.0,0.19,0.13,0.11,F,1983-04-12 19:45:09.44-08,UW,CDF,,EHZ,P,0.5,0.07,1.4,d,2,2,0.09
10157773,lf,1983-04-13 00:37:39.63-08,46.2076667,-122.1776667,-1.552,0.0,0.16,0.1,2.45,F,1983-04-13 00:37:39.81-08,UW,YEL,,EHZ,P,0.5,0.11,1.5,d,2,2,0.14
10157773,lf,1983-04-13 00:37:39.63-08,46.2076667,-122.1776667,-1.552,0.0,0.16,0.1,2.45,F,1983-04-13 00:37:40-08,UW,SUG,,EHZ,P,0.8,0.05,1.5,d,2,2,0.14
10157773,lf,1983-04-13 00:37:39.63-08,46.2076667,-122.1776667,-1.552,0.0,0.16,0.1,2.45,F,1983-04-13 00:37:40.58-08,UW,EDM,,EHZ,P,0.3,0.17,1.5,d,2,2,0.14
10157773,lf,1983-04-13 00:37:39.63-08,46.2076667,-122.1776667,-1.552,0.0,0.16,0.1,2.45,F,1983-04-13 00:37:40.79-08,UW,SHW,,EHZ,P,0.5,0.08,1.5,d,2,2,0.14
10157773,lf,1983-04-13 00:37:39.63-08,46.2076667,-122.1776667,-1.552,0.0,0.16,0.1,2.45,F,1983-04-13 00:37:40.96-08,UW,STD,,EHZ,P,0.8,0.06,1.5,d,2,2,0.14
10157773,lf,1983-04-13 00:37:39.63-08,46.2076667,-122.1776667,-1.552,0.0,0.16,0.1,2.45,F,1983-04-13 00:37:42.57-08,UW,FLT,,EHZ,P,0.3,0.27,1.5,d,2,2,0.14
10157773,lf,1983-04-13 00:37:39.63-08,46.2076667,-122.1776667,-1.552,0.0,0.16,0.1,2.45,F,1983-04-13 00:37:42.87-08,UW,CDF,,EHZ,P,0.3,0.23,1.5,d,2,2,0.14
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:05.13-08,UW,YEL,,EHZ,P,0.3,0.18,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:05.46-08,UW,SUG,,EHZ,P,0.3,0.19,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:05.89-08,UW,EDM,,EHZ,P,0.3,0.22,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:06.17-08,UW,SHW,,EHZ,P,0.3,0.23,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:06.35-08,UW,STD,,EHZ,P,0.5,0.12,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:06.58-08,UW,SOS,,EHZ,P,0.3,0.2,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:06.73-08,UW,JUN,,EHZ,P,0.3,0.22,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:07.98-08,UW,FLT,,EHZ,P,0.3,0.17,1.5,d,2,2,0.19
10157953,lf,1983-04-13 11:35:05.09-08,46.2061667,-122.1843333,-1.542,0.0,0.18,0.198,3.94,F,1983-04-13 11:35:08.23-08,UW,CDF,,EHZ,P,0.3,0.22,1.5,d,2,2,0.19
10158363,lf,1983-04-14 00:29:16.44-08,46.203,-122.179,-0.232,0.0,0.12,0.794,0.59,F,1983-04-14 00:29:16.89-08,UW,YEL,,EHZ,P,0.5,0.07,0.9,d,3,3,0.09
10158363,lf,1983-04-14 00:29:16.44-08,46.203,-122.179,-0.232,0.0,0.12,0.794,0.59,F,1983-04-14 00:29:17.16-08,UW,SUG,,EHZ,P,0.5,0.07,0.9,d,3,3,0.09
10158363,lf,1983-04-14 00:29:16.44-08,46.203,-122.179,-0.232,0.0,0.12,0.794,0.59,F,1983-04-14 00:29:17.45-08,UW,EDM,,EHZ,P,0.5,0.11,0.9,d,3,3,0.09
10158363,lf,1983-04-14 00:29:16.44-08,46.203,-122.179,-0.232,0.0,0.12,0.794,0.59,F,1983-04-14 00:29:17.7-08,UW,SHW,,EHZ,P,0.5,0.11,0.9,d,3,3,0.09
10158363,lf,1983-04-14 00:29:16.44-08,46.203,-122.179,-0.232,0.0,0.12,0.794,0.59,F,1983-04-14 00:29:17.81-08,UW,STD,,EHZ,P,0.5,0.11,0.9,d,3,3,0.09
10158363,lf,1983-04-14 00:29:16.44-08,46.203,-122.179,-0.232,0.0,0.12,0.794,0.59,F,1983-04-14 00:29:19.42-08,UW,CDF,,EHZ,P,0.8,0.06,0.9,d,3,3,0.09
10158418,lf,1983-04-14 01:16:51.26-08,46.2081667,-122.1845,0.048,0.0,0.03,0.164,0.15,F,1983-04-14 01:16:51.24-08,UW,YEL,,EHZ,P,0.0,0.36,1.5,d,2,2,0.09
10158418,lf,1983-04-14 01:16:51.26-08,46.2081667,-122.1845,0.048,0.0,0.03,0.164,0.15,F,1983-04-14 01:16:51.92-08,UW,SUG,,EHZ,P,0.5,0.09,1.5,d,2,2,0.09
10158418,lf,1983-04-14 01:16:51.26-08,46.2081667,-122.1845,0.048,0.0,0.03,0.164,0.15,F,1983-04-14 01:16:52.31-08,UW,EDM,,EHZ,P,0.8,0.05,1.5,d,2,2,0.09
10158418,lf,1983-04-14 01:16:51.26-08,46.2081667,-122.1845,0.048,0.0,0.03,0.164,0.15,F,1983-04-14 01:16:52.41-08,UW,STD,,EHZ,P,0.5,0.1,1.5,d,2,2,0.09
10158418,lf,1983-04-14 01:16:51.26-08,46.2081667,-122.1845,0.048,0.0,0.03,0.164,0.15,F,1983-04-14 01:16:52.42-08,UW,SHW,,EHZ,P,0.5,0.12,1.5,d,2,2,0.09
10158418,lf,1983-04-14 01:16:51.26-08,46.2081667,-122.1845,0.048,0.0,0.03,0.164,0.15,F,1983-04-14 01:16:52.87-08,UW,JUN,,EHZ,P,0.5,0.08,1.5,d,2,2,0.09
10158418,lf,1983-04-14 01:16:51.26-08,46.2081667,-122.1845,0.048,0.0,0.03,0.164,0.15,F,1983-04-14 01:16:54.33-08,UW,CDF,,EHZ,P,0.5,0.13,1.5,d,2,2,0.09
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:13.89-08,UW,YEL,,EHZ,P,0.5,0.06,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:14.22-08,UW,SUG,,EHZ,P,0.5,0.07,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:14.43-08,UW,EDM,,EHZ,P,0.3,0.27,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:14.62-08,UW,SHW,,EHZ,P,0.5,0.12,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:14.8-08,UW,STD,,EHZ,P,0.5,0.07,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:15.14-08,UW,SOS,,EHZ,P,0.3,0.2,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:15.2-08,UW,JUN,,EHZ,P,0.3,0.22,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:16.64-08,UW,FLT,,EHZ,P,0.3,0.18,1.4,d,4,4,0.16
10158458,lf,1983-04-14 04:29:13.63-08,46.2051667,-122.1866667,-1.542,0.0,0.12,0.114,1.93,F,1983-04-14 04:29:16.83-08,UW,CDF,,EHZ,P,0.3,0.24,1.4,d,4,4,0.16
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:43.55-08,UW,YEL,,EHZ,P,0.8,0.05,1.4,d,2,2,0.09
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:44.27-08,UW,EDM,,EHZ,P,0.5,0.08,1.4,d,2,2,0.09
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:44.42-08,UW,SUG,,EHZ,P,0.5,0.06,1.4,d,2,2,0.09
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:44.43-08,UW,SHW,,EHZ,P,0.3,0.17,1.4,d,2,2,0.09
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:44.73-08,UW,SOS,,EHZ,P,0.5,0.09,1.4,d,2,2,0.09
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:44.99-08,UW,STD,,EHZ,P,0.5,0.07,1.4,d,2,2,0.09
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:45.76-08,UW,JUN,,EHZ,P,0.5,0.07,1.4,d,2,2,0.09
10158483,lf,1983-04-14 06:13:43.63-08,46.2113333,-122.184,-1.552,0.0,0.34,0.205,3.19,F,1983-04-14 06:13:46.71-08,UW,CDF,,EHZ,P,0.5,0.09,1.4,d,2,2,0.09
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:41.06-08,UW,YEL,,EHZ,P,0.8,0.05,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:41.58-08,UW,SUG,,EHZ,P,0.8,0.06,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:41.75-08,UW,EDM,,EHZ,P,0.5,0.08,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:41.86-08,UW,SHW,,EHZ,P,0.8,0.05,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:42.09-08,UW,STD,,EHZ,P,0.8,0.05,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:42.42-08,UW,SOS,,EHZ,P,0.5,0.11,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:42.93-08,UW,JUN,,EHZ,P,0.5,0.08,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:43.64-08,UW,FLT,,EHZ,P,0.3,0.15,1.1,d,4,4,0.08
10158533,lf,1983-04-14 10:10:40.93-08,46.2075,-122.1891667,-1.562,0.0,0.21,0.078,1.5,F,1983-04-14 10:10:44-08,UW,CDF,,EHZ,P,0.5,0.06,1.1,d,4,4,0.08
10158553,lf,1983-04-14 11:06:36.84-08,46.2086667,-122.1858333,-1.542,0.0,0.17,0.092,0.41,F,1983-04-14 11:06:37.01-08,UW,YEL,,EHZ,P,0.8,0.04,1.3,d,3,3,0.09
10158553,lf,1983-04-14 11:06:36.84-08,46.2086667,-122.1858333,-1.542,0.0,0.17,0.092,0.41,F,1983-04-14 11:06:37.44-08,UW,SUG,,EHZ,P,0.5,0.08,1.3,d,3,3,0.09
10158553,lf,1983-04-14 11:06:36.84-08,46.2086667,-122.1858333,-1.542,0.0,0.17,0.092,0.41,F,1983-04-14 11:06:37.72-08,UW,EDM,,EHZ,P,0.5,0.14,1.3,d,3,3,0.09
10158553,lf,1983-04-14 11:06:36.84-08,46.2086667,-122.1858333,-1.542,0.0,0.17,0.092,0.41,F,1983-04-14 11:06:37.76-08,UW,SHW,,EHZ,P,0.5,0.08,1.3,d,3,3,0.09
10158553,lf,1983-04-14 11:06:36.84-08,46.2086667,-122.1858333,-1.542,0.0,0.17,0.092,0.41,F,1983-04-14 11:06:38.05-08,UW,STD,,EHZ,P,0.8,0.06,1.3,d,3,3,0.09
10158553,lf,1983-04-14 11:06:36.84-08,46.2086667,-122.1858333,-1.542,0.0,0.17,0.092,0.41,F,1983-04-14 11:06:38.73-08,UW,JUN,,EHZ,P,0.5,0.13,1.3,d,3,3,0.09
10158553,lf,1983-04-14 11:06:36.84-08,46.2086667,-122.1858333,-1.542,0.0,0.17,0.092,0.41,F,1983-04-14 11:06:39.92-08,UW,CDF,,EHZ,P,0.5,0.09,1.3,d,3,3,0.09
10158688,lf,1983-04-14 12:46:56.95-08,46.2108333,-122.1905,-1.542,0.0,0.23,0.22,1.79,F,1983-04-14 12:46:57.15-08,UW,YEL,,EHZ,P,0.5,0.07,1.0,d,3,3,0.14
10158688,lf,1983-04-14 12:46:56.95-08,46.2108333,-122.1905,-1.542,0.0,0.23,0.22,1.79,F,1983-04-14 12:46:57.68-08,UW,SUG,,EHZ,P,0.3,0.17,1.0,d,3,3,0.14
10158688,lf,1983-04-14 12:46:56.95-08,46.2108333,-122.1905,-1.542,0.0,0.23,0.22,1.79,F,1983-04-14 12:46:57.72-08,UW,EDM,,EHZ,P,0.3,0.27,1.0,d,3,3,0.14
10158688,lf,1983-04-14 12:46:56.95-08,46.2108333,-122.1905,-1.542,0.0,0.23,0.22,1.79,F,1983-04-14 12:46:57.89-08,UW,SHW,,EHZ,P,0.5,0.08,1.0,d,3,3,0.14
10158688,lf,1983-04-14 12:46:56.95-08,46.2108333,-122.1905,-1.542,0.0,0.23,0.22,1.79,F,1983-04-14 12:46:57.95-08,UW,STD,,EHZ,P,0.5,0.07,1.0,d,3,3,0.14
10158688,lf,1983-04-14 12:46:56.95-08,46.2108333,-122.1905,-1.542,0.0,0.23,0.22,1.79,F,1983-04-14 12:46:59.09-08,UW,JUN,,EHZ,P,0.3,0.18,1.0,d,3,3,0.14
10158688,lf,1983-04-14 12:46:56.95-08,46.2108333,-122.1905,-1.542,0.0,0.23,0.22,1.79,F,1983-04-14 12:47:00.29-08,UW,CDF,,EHZ,P,0.5,0.12,1.0,d,3,3,0.14
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:52.68-08,UW,YEL,,EHZ,P,0.5,0.12,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:52.84-08,UW,SUG,,EHZ,P,0.3,0.27,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:53.2-08,UW,EDM,,EHZ,P,0.5,0.13,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:53.39-08,UW,STD,,EHZ,P,0.3,0.22,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:53.49-08,UW,SHW,,EHZ,P,0.3,0.22,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:53.96-08,UW,JUN,,EHZ,P,0.3,0.29,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:54.38-08,UW,SOS,,EHZ,P,0.3,0.18,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:55.11-08,UW,FLT,,EHZ,P,0.3,0.15,1.3,d,3,3,0.21
10158943,lf,1983-04-14 16:54:52.33-08,46.2098333,-122.185,-1.542,0.0,0.08,0.094,0.59,F,1983-04-14 16:54:55.72-08,UW,CDF,,EHZ,P,0.3,0.24,1.3,d,3,3,0.21
10159003,lf,1983-04-14 18:17:18.91-08,46.2118333,-122.1846667,-0.604,0.0,0.17,0.967,0.79,F,1983-04-14 18:17:19.3-08,UW,YEL,,EHZ,P,0.3,0.18,1.3,d,3,3,0.19
10159003,lf,1983-04-14 18:17:18.91-08,46.2118333,-122.1846667,-0.604,0.0,0.17,0.967,0.79,F,1983-04-14 18:17:19.85-08,UW,EDM,,EHZ,P,0.5,0.13,1.3,d,3,3,0.19
10159003,lf,1983-04-14 18:17:18.91-08,46.2118333,-122.1846667,-0.604,0.0,0.17,0.967,0.79,F,1983-04-14 18:17:19.98-08,UW,SHW,,EHZ,P,0.3,0.21,1.3,d,3,3,0.19
10159003,lf,1983-04-14 18:17:18.91-08,46.2118333,-122.1846667,-0.604,0.0,0.17,0.967,0.79,F,1983-04-14 18:17:20.09-08,UW,STD,,EHZ,P,0.3,0.22,1.3,d,3,3,0.19
10159003,lf,1983-04-14 18:17:18.91-08,46.2118333,-122.1846667,-0.604,0.0,0.17,0.967,0.79,F,1983-04-14 18:17:20.94-08,UW,JUN,,EHZ,P,0.3,0.27,1.3,d,3,3,0.19
10159003,lf,1983-04-14 18:17:18.91-08,46.2118333,-122.1846667,-0.604,0.0,0.17,0.967,0.79,F,1983-04-14 18:17:20.97-08,UW,SOS,,EHZ,P,0.0,0.43,1.3,d,3,3,0.19
