evid,etype,orid,to_timestamp,datetime,lat,lon,depth,mbs_src_km,arid,to_timestamp,datetime,iphase,quality,fm,net,sta,location,seedchan,rflag,subsource,delta,seaz,ema,timeres,in_wgt,wgt,importance
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184788,2004-06-11 13:29:35.65-07,1086985775.65,P,1,c.,UW,HDW,  ,EHZ,F,UW2AQMS,150.8,224.1,,-0.15,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184798,2004-06-11 13:29:54.1-07,1086985794.1,S,0.8,,UW,HDW,  ,EHZ,F,UW2AQMS,150.8,224.1,,-0.53,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184808,2004-06-11 13:29:46.99-07,1086985786.99,P,0.8,,UW,NAC,  ,EHZ,F,UW2AQMS,220.1,163.3,,0.12,0,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184813,2004-06-11 13:29:31.03-07,1086985771.03,P,0.8,,UW,NEL,  ,EHZ,F,UW2AQMS,115.5,122.2,,0.34,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184818,2004-06-11 13:29:36.96-07,1086985776.96,P,0.5,,UW,ETW,  ,EHZ,F,UW2AQMS,150.6,138.8,,0.82,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184833,2004-06-11 13:29:36.98-07,1086985776.98,P,0.8,,UW,SOOK,  ,HHZ,F,UW2AQMS,160.9,261,,-0.61,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184838,2004-06-11 13:29:22.25-07,1086985762.25,P,0.8,,UW,SBES,  ,EHZ,F,UW2AQMS,57.8,285.5,,0.74,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184848,2004-06-11 13:29:44.889-07,1086985784.889,P,1,-.,UW,LON,  ,BHZ,F,UW2AQMS,209.5,183.2,,0.3,0,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184853,2004-06-11 13:29:43.06-07,1086985783.06,P,0.8,,UW,RCS,  ,EHZ,F,UW2AQMS,195.9,181.7,,0.36,0,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184868,2004-06-11 13:29:20.89-07,1086985760.89,P,0.8,d.,CN,VDB,  ,EHZ,F,UW2AQMS,,,,-0.1,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184873,2004-06-11 13:29:28.17-07,1086985768.17,S,0.8,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,-0.1,1,,
10609348,eq,891603,2004-06-11 13:29:11.65-07,1086985751.65,48.6315,-121.6558333,-1.074,19.825887962771755,8184898,2004-06-11 13:29:45.76-07,1086985785.76,P,0.5,,UW,EPH,  ,EHZ,F,UW2AQMS,208.7,132,,0.9,0,,
10609393,eq,891648,2004-06-11 13:34:37.61-07,1086986077.61,48.6531667,-121.6213333,-0.027,19.711283837626723,8185733,2004-06-11 13:34:45.2-07,1086986085.2,S,1,,UW,RPW,  ,EHZ,F,UW2AQMS,24.1,161,,-0.09,1,,
10609393,eq,891648,2004-06-11 13:34:37.61-07,1086986077.61,48.6531667,-121.6213333,-0.027,19.711283837626723,8185703,2004-06-11 13:34:45.68-07,1086986085.68,P,0.8,,UW,CMW,  ,EHZ,F,UW2AQMS,44.7,235.4,,0.51,1,,
10609393,eq,891648,2004-06-11 13:34:37.61-07,1086986077.61,48.6531667,-121.6213333,-0.027,19.711283837626723,8185708,2004-06-11 13:34:46.72-07,1086986086.72,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,55.7,204,,-0.37,1,,
10609393,eq,891648,2004-06-11 13:34:37.61-07,1086986077.61,48.6531667,-121.6213333,-0.027,19.711283837626723,8185713,2004-06-11 13:34:41.97-07,1086986081.97,P,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,25.1,305.4,,-0.38,1,,
10609393,eq,891648,2004-06-11 13:34:37.61-07,1086986077.61,48.6531667,-121.6213333,-0.027,19.711283837626723,8185718,2004-06-11 13:34:45.51-07,1086986085.51,S,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,25.1,305.4,,-0.54,1,,
10609393,eq,891648,2004-06-11 13:34:37.61-07,1086986077.61,48.6531667,-121.6213333,-0.027,19.711283837626723,8185723,2004-06-11 13:34:47.13-07,1086986087.13,P,0.8,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,0.34,1,,
10609393,eq,891648,2004-06-11 13:34:37.61-07,1086986077.61,48.6531667,-121.6213333,-0.027,19.711283837626723,8185728,2004-06-11 13:34:41.76-07,1086986081.76,P,1,d.,UW,RPW,  ,EHZ,F,UW2AQMS,24.1,161,,-0.17,1,,
10609398,eq,891653,2004-06-11 13:36:42.86-07,1086986202.86,48.6285,-121.6615,-0.076,19.85239637326723,8185738,2004-06-11 13:36:51.83-07,1086986211.83,P,0.5,,UW,JCW,  ,EHZ,F,UW2AQMS,52,202.3,,0.11,1,,
10609398,eq,891653,2004-06-11 13:36:42.86-07,1086986202.86,48.6285,-121.6615,-0.076,19.85239637326723,8185743,2004-06-11 13:36:47.12-07,1086986207.12,P,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,24.6,314.6,,-0.39,1,,
10609398,eq,891653,2004-06-11 13:36:42.86-07,1086986202.86,48.6285,-121.6615,-0.076,19.85239637326723,8185748,2004-06-11 13:36:52.26-07,1086986212.26,P,0.8,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,0.17,1,,
10609398,eq,891653,2004-06-11 13:36:42.86-07,1086986202.86,48.6285,-121.6615,-0.076,19.85239637326723,8185758,2004-06-11 13:36:50.06-07,1086986210.06,S,0.8,,UW,RPW,  ,EHZ,F,UW2AQMS,22.8,151.6,,-0.09,1,,
10609398,eq,891653,2004-06-11 13:36:42.86-07,1086986202.86,48.6285,-121.6615,-0.076,19.85239637326723,8185753,2004-06-11 13:36:46.9-07,1086986206.9,P,1,,UW,RPW,  ,EHZ,F,UW2AQMS,22.8,151.6,,-0.05,1,,
10609403,eq,891658,2004-06-11 13:37:23.75-07,1086986243.75,48.625,-121.6883333,0.244,19.125586564337787,8185788,2004-06-11 13:37:31.11-07,1086986251.11,S,1,,UW,RPW,  ,EHZ,F,UW2AQMS,23.4,146.9,,-0.14,1,,
10609403,eq,891658,2004-06-11 13:37:23.75-07,1086986243.75,48.625,-121.6883333,0.244,19.125586564337787,8185783,2004-06-11 13:37:27.67-07,1086986247.67,P,1,,UW,RPW,  ,EHZ,F,UW2AQMS,23.4,146.9,,-0.29,1,,
10609403,eq,891658,2004-06-11 13:37:23.75-07,1086986243.75,48.625,-121.6883333,0.244,19.125586564337787,8185778,2004-06-11 13:37:33.05-07,1086986253.05,P,1,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,0.2,1,,
10609403,eq,891658,2004-06-11 13:37:23.75-07,1086986243.75,48.625,-121.6883333,0.244,19.125586564337787,8185773,2004-06-11 13:37:31.43-07,1086986251.43,S,0.5,,UW,MBW,  ,EHZ,F,UW2AQMS,23.6,318.6,,-0.29,1,,
10609403,eq,891658,2004-06-11 13:37:23.75-07,1086986243.75,48.625,-121.6883333,0.244,19.125586564337787,8185768,2004-06-11 13:37:27.85-07,1086986247.85,P,1,,UW,MBW,  ,EHZ,F,UW2AQMS,23.6,318.6,,-0.38,1,,
10609403,eq,891658,2004-06-11 13:37:23.75-07,1086986243.75,48.625,-121.6883333,0.244,19.125586564337787,8185763,2004-06-11 13:37:32.52-07,1086986252.52,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,50.9,200.4,,0.08,1,,
10609458,eq,891713,2004-06-11 15:59:26.14-07,1086994766.14,48.6678333,-121.599,0.273,19.92216568233237,8186338,2004-06-11 15:59:35.71-07,1086994775.71,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,57.9,204.9,,-0.28,1,,
10609458,eq,891713,2004-06-11 15:59:26.14-07,1086994766.14,48.6678333,-121.599,0.273,19.92216568233237,8186353,2004-06-11 15:59:30.93-07,1086994770.93,P,1,,UW,RPW,  ,EHZ,F,UW2AQMS,25.2,165.7,,0.29,1,,
10609458,eq,891713,2004-06-11 15:59:26.14-07,1086994766.14,48.6678333,-121.599,0.273,19.92216568233237,8186348,2004-06-11 15:59:34.56-07,1086994774.56,S,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,25.6,300.3,,-0.16,1,,
10609458,eq,891713,2004-06-11 15:59:26.14-07,1086994766.14,48.6678333,-121.599,0.273,19.92216568233237,8186343,2004-06-11 15:59:31.04-07,1086994771.04,P,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,25.6,300.3,,0.08,1,,
10609458,eq,891713,2004-06-11 15:59:26.14-07,1086994766.14,48.6678333,-121.599,0.273,19.92216568233237,8186333,2004-06-11 15:59:34.77-07,1086994774.77,P,0.5,,UW,CMW,  ,EHZ,F,UW2AQMS,47,234.9,,0.69,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186828,2004-06-11 18:25:27.3-07,1087003527.3,P,0.5,,UW,FMW,  ,EHZ,F,UW2AQMS,187.7,179.5,,0.06,0,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186813,2004-06-11 18:25:05.8-07,1087003505.8,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,51.3,200,,-0.47,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186808,2004-06-11 18:25:16.68-07,1087003516.68,P,0.8,,UW,NEL,  ,EHZ,F,UW2AQMS,117.5,121.4,,-0.08,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186803,2004-06-11 18:25:27.4-07,1087003527.4,P,0.5,,UW,RVC,  ,EHZ,F,UW2AQMS,188.5,186.5,,0.04,0,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186798,2004-06-11 18:25:21.23-07,1087003521.23,P,0.5,,UW,HDW,  ,EHZ,F,UW2AQMS,148.8,223.4,,-0.02,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186873,2004-06-11 18:25:38.402-07,1087003538.402,S,0.5,,UW,GNW,  ,BHE,F,UW2AQMS,145.3,215.8,,-0.83,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186868,2004-06-11 18:25:21.042-07,1087003521.042,P,0.5,,UW,GNW,  ,BHZ,F,UW2AQMS,145.3,215.8,,0.11,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186863,2004-06-11 18:25:23.29-07,1087003523.29,P,0.5,,UW,GSM,  ,EHZ,F,UW2AQMS,158.8,182.8,,0.31,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186858,2004-06-11 18:24:59.86-07,1087003499.86,P,0,c.,UW,MBW,  ,EHZ,F,UW2AQMS,23.1,318.3,,-2.06,0,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186853,2004-06-11 18:25:04.23-07,1087003504.23,P,1,,UW,CMW,  ,EHZ,F,UW2AQMS,39,234.3,,0.11,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186848,2004-06-11 18:25:13.49-07,1087003513.49,S,0.8,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,-0.12,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186843,2004-06-11 18:25:06.3-07,1087003506.3,P,0.8,d.,CN,VDB,  ,EHZ,F,UW2AQMS,,,,-0.24,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186838,2004-06-11 18:25:13.18-07,1087003513.18,P,0.5,,UW,HTW,  ,EHZ,F,UW2AQMS,91.9,183.6,,0.41,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186833,2004-06-11 18:25:24.18-07,1087003524.18,P,0.8,,UW,DY2,  ,EHZ,F,UW2AQMS,159,116.1,,1.12,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186823,2004-06-11 18:25:00.96-07,1087003500.96,P,0.8,,UW,RPW,  ,EHZ,F,UW2AQMS,23.9,147.1,,-0.85,1,,
10609508,eq,891763,2004-06-11 18:24:57.48-07,1087003497.48,48.629,-121.6913333,-0.438,18.629961238496353,8186818,2004-06-11 18:25:18.93-07,1087003518.93,P,0.5,,UW,RMW,  ,EHZ,F,UW2AQMS,130.3,183.8,,0.33,1,,
10610328,eq,892583,2004-06-13 19:17:40.85-07,1087179460.85,48.6411667,-121.6583333,0.324,18.860023542331824,8193653,2004-06-13 19:17:49.95-07,1087179469.95,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,53.4,201.9,,0,1,,
10610328,eq,892583,2004-06-13 19:17:40.85-07,1087179460.85,48.6411667,-121.6583333,0.324,18.860023542331824,8193658,2004-06-13 19:17:45.37-07,1087179465.37,P,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,23.8,311.8,,0,1,,
10610328,eq,892583,2004-06-13 19:17:40.85-07,1087179460.85,48.6411667,-121.6583333,0.324,18.860023542331824,8193663,2004-06-13 19:17:45.15-07,1087179465.15,P,0.8,,UW,RPW,  ,EHZ,F,UW2AQMS,23.9,153.7,,0.01,1,,
10610328,eq,892583,2004-06-13 19:17:40.85-07,1087179460.85,48.6411667,-121.6583333,0.324,18.860023542331824,8193668,2004-06-13 19:17:48.47-07,1087179468.47,S,1,,UW,RPW,  ,EHZ,F,UW2AQMS,23.9,153.7,,-0.01,1,,
10608853,lf,891108,2004-08-08 06:29:53.95-07,1091971793.95,48.7366667,-121.7311667,14.723,7.581216925678326,8178573,2004-08-08 06:30:03.8-07,1091971803.8,P,0.5,,UW,JCW,  ,EHZ,F,UW2AQMS,61.9,193.6,,-0.44,1,,
10608853,lf,891108,2004-08-08 06:29:53.95-07,1091971793.95,48.7366667,-121.7311667,14.723,7.581216925678326,8178578,2004-08-08 06:29:57.71-07,1091971797.71,P,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,13.5,292.9,,-0.08,1,,
10608853,lf,891108,2004-08-08 06:29:53.95-07,1091971793.95,48.7366667,-121.7311667,14.723,7.581216925678326,8178588,2004-08-08 06:30:00.86-07,1091971800.86,P,0.8,,UW,RPW,  ,EHZ,F,UW2AQMS,35.8,153.5,,0.39,1,,
10608853,lf,891108,2004-08-08 06:29:53.95-07,1091971793.95,48.7366667,-121.7311667,14.723,7.581216925678326,8178583,2004-08-08 06:30:01.21-07,1091971801.21,P,0.8,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,0.01,1,,
10608853,lf,891108,2004-08-08 06:29:53.95-07,1091971793.95,48.7366667,-121.7311667,14.723,7.581216925678326,8178568,2004-08-08 06:30:01.99-07,1091971801.99,P,0.5,,UW,CMW,  ,EHZ,F,UW2AQMS,45.1,219.6,,0.36,1,,
10609623,eq,891878,2004-08-10 02:51:50.77-07,1092131510.77,48.6896667,-121.9426667,2.493,13.17795630420997,8187918,2004-08-10 02:51:56.2-07,1092131516.2,P,0.5,,UW,CMW,  ,EHZ,F,UW2AQMS,32.4,203.9,,-0.36,1,,
10609623,eq,891878,2004-08-10 02:51:50.77-07,1092131510.77,48.6896667,-121.9426667,2.493,13.17795630420997,8187938,2004-08-10 02:52:03.37-07,1092131523.37,S,0.5,,UW,RPW,  ,EHZ,F,UW2AQMS,41.4,130.3,,-0.09,1,,
10609623,eq,891878,2004-08-10 02:51:50.77-07,1092131510.77,48.6896667,-121.9426667,2.493,13.17795630420997,8187923,2004-08-10 02:51:59.93-07,1092131519.93,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,55,178.8,,0.17,1,,
10609623,eq,891878,2004-08-10 02:51:50.77-07,1092131510.77,48.6896667,-121.9426667,2.493,13.17795630420997,8187928,2004-08-10 02:51:53.22-07,1092131513.22,P,1,,UW,MBW,  ,EHZ,F,UW2AQMS,10.9,16.3,,-0.01,1,,
10609623,eq,891878,2004-08-10 02:51:50.77-07,1092131510.77,48.6896667,-121.9426667,2.493,13.17795630420997,8187933,2004-08-10 02:51:57.37-07,1092131517.37,P,0.8,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,0.02,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278553,2004-09-10 06:06:37.33-07,1094821597.33,P,0.8,d.,UW,CMW,  ,EHZ,F,UW2AQMS,48.8,185.7,,-0.49,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278548,2004-09-10 06:06:49.946-07,1094821609.946,P,0.5,,UW,OPC,  ,BHZ,F,UW2AQMS,131,230.3,,-0.29,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278543,2004-09-10 06:07:02.68-07,1094821622.68,S,0.3,,UW,SQM,  ,BHN,F,UW2AQMS,114.1,220.3,,0.67,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278538,2004-09-10 06:06:48.1-07,1094821608.1,P,0.5,,UW,SQM,  ,BHZ,F,UW2AQMS,114.1,220.3,,0.5,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278533,2004-09-10 06:07:04.83-07,1094821624.83,P,0.5,,UW,TBM,  ,EHZ,F,UW2AQMS,216.9,149.5,,0.93,0,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278528,2004-09-10 06:06:35.66-07,1094821595.66,S,0.8,,CN,VDB,  ,EHZ,F,UW2AQMS,,,,0.34,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278523,2004-09-10 06:06:32.6-07,1094821592.6,P,1,d.,CN,VDB,  ,EHZ,F,UW2AQMS,,,,-0.01,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278518,2004-09-10 06:06:48.97-07,1094821608.97,P,0.8,,UW,HTW,  ,EHZ,F,UW2AQMS,119.4,169.7,,0.52,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278423,2004-09-10 06:06:53.28-07,1094821613.28,P,0.8,-.,UW,HDW,  ,EHZ,F,UW2AQMS,153.8,209.2,,-0.29,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278433,2004-09-10 06:06:54.79-07,1094821614.79,P,0.5,,UW,NEL,  ,EHZ,F,UW2AQMS,153.9,124.2,,1.04,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278443,2004-09-10 06:06:41.72-07,1094821601.72,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,74.5,172.7,,0.2,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278458,2004-09-10 06:06:42.575-07,1094821602.575,P,0.5,,CN,SNB,  ,BHZ,F,UW2AQMS,82.3,263.8,,-0.3,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278463,2004-09-10 06:06:53.587-07,1094821613.587,P,0.5,,UW,GNW,  ,BHZ,F,UW2AQMS,155,201.9,,-0.08,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278473,2004-09-10 06:06:39.43-07,1094821599.43,P,1,d.,UW,RPW,  ,EHZ,F,UW2AQMS,60.6,138.9,,-0.17,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278483,2004-09-10 06:06:47.44-07,1094821607.44,S,0.5,,UW,RPW,  ,EHZ,F,UW2AQMS,60.6,138.9,,-0.32,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278498,2004-09-10 06:06:38.58-07,1094821598.58,S,0.5,,UW,SBES,  ,ENE,F,UW2AQMS,28.4,249,,1.17,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278493,2004-09-10 06:06:33.81-07,1094821593.81,P,0.8,+.,UW,SBES,  ,EHZ,F,UW2AQMS,28.4,249,,0.03,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278503,2004-09-10 06:06:30.51-07,1094821590.51,P,1,,UW,MBKE,  ,ENZ,F,UW2AQMS,9,315.2,,-0.28,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278508,2004-09-10 06:06:51.1-07,1094821611.1,P,0.5,,UW,STW,  ,EHZ,F,UW2AQMS,142.8,237.1,,-0.79,1,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278513,2004-09-10 06:07:00.65-07,1094821620.65,P,0.5,,CN,PNT,  ,BHZ,F,UW2AQMS,184.7,73.1,,2.24,0,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278563,2004-09-10 06:07:00.52-07,1094821620.52,P,0.8,,UW,ETW,  ,EHZ,F,UW2AQMS,189.1,137,,1.5,0,,
10619503,eq,901758,2004-09-10 06:06:29.13-07,1094821589.13,48.8601667,-122.055,-0.619,19.846575619469423,8278558,2004-09-10 06:06:32.38-07,1094821592.38,P,1,d.,UW,MBW,  ,EHZ,F,UW2AQMS,14.1,126.9,,0.29,1,,
10670983,eq,953238,2004-10-29 17:41:46.29-07,1099096906.29,48.8478333,-122.058,10.673,19.42713613008188,8796208,2004-10-29 17:41:56.19-07,1099096916.19,P,1,+.,UW,RPW,  ,EHZ,F,UW2AQMS,59.7,137.9,,-0.01,1,,
10670983,eq,953238,2004-10-29 17:41:46.29-07,1099096906.29,48.8478333,-122.058,10.673,19.42713613008188,8796188,2004-10-29 17:42:00.69-07,1099096920.69,S,0.8,,UW,CMW,  ,EHZ,F,UW2AQMS,47.4,185.6,,-0.06,1,,
10670983,eq,953238,2004-10-29 17:41:46.29-07,1099096906.29,48.8478333,-122.058,10.673,19.42713613008188,8796193,2004-10-29 17:41:58.15-07,1099096918.15,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,73.2,172.4,,0.18,1,,
10670983,eq,953238,2004-10-29 17:41:46.29-07,1099096906.29,48.8478333,-122.058,10.673,19.42713613008188,8796198,2004-10-29 17:41:49.63-07,1099096909.63,P,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,13.5,121.7,,0.06,1,,
10670983,eq,953238,2004-10-29 17:41:46.29-07,1099096906.29,48.8478333,-122.058,10.673,19.42713613008188,8796213,2004-10-29 17:42:03.8-07,1099096923.8,S,0.5,,UW,RPW,  ,EHZ,F,UW2AQMS,59.7,137.9,,-0.13,1,,
10670983,eq,953238,2004-10-29 17:41:46.29-07,1099096906.29,48.8478333,-122.058,10.673,19.42713613008188,8796203,2004-10-29 17:41:50.08-07,1099096910.08,P,1,d.,CN,VDB,  ,EHZ,F,UW2AQMS,,,,-0.02,1,,
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,13488968,2005-02-08 17:07:52.971712-08,1107911272.971712,P,0.5,..,TA,A04A,  ,BHZ,H,Jiggle,66.3,268.6,57,0.5,1,0.76,0.2
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,13488973,2005-02-08 17:08:01.996901-08,1107911281.9969006,S,0.8,..,TA,A04A,  ,BHN,H,Jiggle,66.3,268.6,57,0.78,1,1.14,0.7
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,13488978,2005-02-08 17:08:14.042471-08,1107911294.042471,S,0.8,..,UW,TTW,  ,BHN,H,Jiggle,116.3,175.8,55,-0.82,1,1.14,0.5
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,8347218,2005-02-08 17:07:48.89-08,1107911268.89,P,0.8,,UW,CMW,  ,EHZ,F,UW2AQMS,42,213.9,57,0.02,1,1.14,0.2
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,8347253,2005-02-08 17:07:51.58-08,1107911271.58,P,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,61,188.7,57,0.04,1,1.14,0.2
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,8347283,2005-02-08 17:07:48.09-08,1107911268.09,P,0.8,,UW,RPW,  ,EHZ,F,UW2AQMS,38.5,146.5,57,-0.13,1,1.14,0.6
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,8347293,2005-02-08 17:07:53.69-08,1107911273.69,S,0.5,,UW,RPW,  ,EHZ,F,UW2AQMS,38.5,146.5,57,0.03,1,0.76,0.3
10626713,lf,2466068,2005-02-08 17:07:41.25-08,1107911261.25,48.7376667,-121.8028333,-0.71,4.228918405282933,8347228,2005-02-08 17:07:54.48-08,1107911274.48,S,0.5,,UW,CMW,  ,EHZ,F,UW2AQMS,42,213.9,57,-0.33,1,0.76,0.4
10627123,lf,2466073,2005-02-09 04:13:01.5-08,1107951181.5,48.7178333,-121.8398333,-0.94,6.515918175072521,13488983,2005-02-09 04:13:14.908644-08,1107951194.9086442,S,0.5,..,UW,CMW,  ,EHZ,H,Jiggle,38.7,212.3,57,0.79,1,0,0
