evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,to_timestamp,lat,lon,depth,mbs_distance_km,distance,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
10610593,px,1,2,790743,"NEAR:     25.3 km NNE of Deming, WA",696048,1.2,d,0.03,2,2,892848,UW,UW2AQMS,2004-08-12 15:28:19.22-07,49.0455,-122.1308333,1.211,37.86045586498708,2,0,0.05,0.842,0.31,0.62,0.57,0,n,n,n,,,,,,,,,,,,,,,,,,,
10611658,eq,1,3,791808,EVENT ID: 042110,696593,0.2,d,0.02,3,3,893913,UW,UW2AQMS,2004-08-16 01:08:39.79-07,48.3686667,-121.9491667,12.616,46.15933422266927,13,0,0,,0,0,0,0,y,n,n,,,,,,,,,,,,,,,,,,,
10611658,eq,1,3,791808,UW2 Q1=A  Q2=D,696593,0.2,d,0.02,3,3,893913,UW,UW2AQMS,2004-08-16 01:08:39.79-07,48.3686667,-121.9491667,12.616,46.15933422266927,13,0,0,,0,0,0,0,y,n,n,,,,,,,,,,,,,,,,,,,
10611658,eq,1,3,791808,1 triggered subnets: 18,696593,0.2,d,0.02,3,3,893913,UW,UW2AQMS,2004-08-16 01:08:39.79-07,48.3686667,-121.9491667,12.616,46.15933422266927,13,0,0,,0,0,0,0,y,n,n,,,,,,,,,,,,,,,,,,,
10611658,eq,1,3,791808,"NEAR:     24.2 km  SW of Concrete, WA",696593,0.2,d,0.02,3,3,893913,UW,UW2AQMS,2004-08-16 01:08:39.79-07,48.3686667,-121.9491667,12.616,46.15933422266927,13,0,0,,0,0,0,0,y,n,n,,,,,,,,,,,,,,,,,,,
10613473,eq,1,3,793623,"NEAR:     22.9 km   N of Deming, WA",697623,1.7,d,0.05,3,3,895728,UW,UW2AQMS,2004-08-18 20:52:12.83-07,49.0266667,-122.2773333,0.143,43.788668857036235,12,0.5,0.47,20.069,16.72,10.57,17.06,0,y,y,y,,,,,,,,,,,,,,,,,,,
10613473,eq,1,3,793623,UW2 Q1=D  Q2=D,697623,1.7,d,0.05,3,3,895728,UW,UW2AQMS,2004-08-18 20:52:12.83-07,49.0266667,-122.2773333,0.143,43.788668857036235,12,0.5,0.47,20.069,16.72,10.57,17.06,0,y,y,y,,,,,,,,,,,,,,,,,,,
10613473,eq,1,3,793623,Event cut out from 04081903500a by amyw Thu Aug 19 10:40:49 PDT 2004,697623,1.7,d,0.05,3,3,895728,UW,UW2AQMS,2004-08-18 20:52:12.83-07,49.0266667,-122.2773333,0.143,43.788668857036235,12,0.5,0.47,20.069,16.72,10.57,17.06,0,y,y,y,,,,,,,,,,,,,,,,,,,
10614288,px,1,2,794438,EVENT ID: 042692,698098,1.8,d,0.03,4,4,896543,UW,UW2AQMS,2004-08-20 10:03:52.84-07,48.4301667,-122.1981667,-1.01,47.44143658900094,5,1,0.2,0.071,0.12,0.05,0.05,0,y,n,n,,,,,,,,,,,,,,,,,,,
10614288,px,1,2,794438,UW2 Q1=B  Q2=C,698098,1.8,d,0.03,4,4,896543,UW,UW2AQMS,2004-08-20 10:03:52.84-07,48.4301667,-122.1981667,-1.01,47.44143658900094,5,1,0.2,0.071,0.12,0.05,0.05,0,y,n,n,,,,,,,,,,,,,,,,,,,
10614288,px,1,2,794438,"NEAR:      8.2 km SSE of Sedro Woolley, WA",698098,1.8,d,0.03,4,4,896543,UW,UW2AQMS,2004-08-20 10:03:52.84-07,48.4301667,-122.1981667,-1.01,47.44143658900094,5,1,0.2,0.071,0.12,0.05,0.05,0,y,n,n,,,,,,,,,,,,,,,,,,,
10614288,px,1,2,794438,2 triggered subnets: 6 7,698098,1.8,d,0.03,4,4,896543,UW,UW2AQMS,2004-08-20 10:03:52.84-07,48.4301667,-122.1981667,-1.01,47.44143658900094,5,1,0.2,0.071,0.12,0.05,0.05,0,y,n,n,,,,,,,,,,,,,,,,,,,
10615413,eq,1,3,795563,EVENT ID: 042918,698753,1,d,0.04,1,1,897668,UW,UW2AQMS,2004-08-23 12:52:35.94-07,48.4516667,-122.2786667,0.713,49.39138246385029,12,0,0,,0,0,0,0,n,n,n,,,,,,,,,,,,,,,,,,,
10615413,eq,1,3,795563,1 triggered subnets: 7,698753,1,d,0.04,1,1,897668,UW,UW2AQMS,2004-08-23 12:52:35.94-07,48.4516667,-122.2786667,0.713,49.39138246385029,12,0,0,,0,0,0,0,n,n,n,,,,,,,,,,,,,,,,,,,
10615413,eq,1,3,795563,"NEAR:      5.7 km  NE of Mount Vernon, WA",698753,1,d,0.04,1,1,897668,UW,UW2AQMS,2004-08-23 12:52:35.94-07,48.4516667,-122.2786667,0.713,49.39138246385029,12,0,0,,0,0,0,0,n,n,n,,,,,,,,,,,,,,,,,,,
10615413,eq,1,3,795563,UW2 Q1=A  Q2=D,698753,1,d,0.04,1,1,897668,UW,UW2AQMS,2004-08-23 12:52:35.94-07,48.4516667,-122.2786667,0.713,49.39138246385029,12,0,0,,0,0,0,0,n,n,n,,,,,,,,,,,,,,,,,,,
10616133,eq,1,3,796283,3 triggered subnets: 6 7 18,699078,1.7,d,0.03,2,2,898388,UW,UW2AQMS,2004-08-26 10:56:31.07-07,49.0335,-121.9926667,1.136,31.52602479586971,8,1,0.21,1.747,1.78,1.25,1.22,0,n,n,n,,,,,,,,,,,,,,,,,,,
10616133,eq,1,3,796283,UW2 Q1=B  Q2=D,699078,1.7,d,0.03,2,2,898388,UW,UW2AQMS,2004-08-26 10:56:31.07-07,49.0335,-121.9926667,1.136,31.52602479586971,8,1,0.21,1.747,1.78,1.25,1.22,0,n,n,n,,,,,,,,,,,,,,,,,,,
10616133,eq,1,3,796283,"NEAR:     28.4 km  NE of Deming, WA",699078,1.7,d,0.03,2,2,898388,UW,UW2AQMS,2004-08-26 10:56:31.07-07,49.0335,-121.9926667,1.136,31.52602479586971,8,1,0.21,1.747,1.78,1.25,1.22,0,n,n,n,,,,,,,,,,,,,,,,,,,
10616133,eq,1,3,796283,EVENT ID: 043207,699078,1.7,d,0.03,2,2,898388,UW,UW2AQMS,2004-08-26 10:56:31.07-07,49.0335,-121.9926667,1.136,31.52602479586971,8,1,0.21,1.747,1.78,1.25,1.22,0,n,n,n,,,,,,,,,,,,,,,,,,,
10617933,eq,1,3,798083,2 triggered subnets: 6 7,700253,0.8,d,0.04,4,4,900188,UW,UW2AQMS,2004-08-30 07:09:43.46-07,48.546,-121.9555,10.873,27.363232325270356,18,1,0.13,0.55,1.84,0.44,0.33,0,n,n,n,,,,,,,,,,,,,,,,,,,
10617933,eq,1,3,798083,UW2 Q1=A  Q2=C,700253,0.8,d,0.04,4,4,900188,UW,UW2AQMS,2004-08-30 07:09:43.46-07,48.546,-121.9555,10.873,27.363232325270356,18,1,0.13,0.55,1.84,0.44,0.33,0,n,n,n,,,,,,,,,,,,,,,,,,,
10617933,eq,1,3,798083,"NEAR:     15.3 km   W of Concrete, WA",700253,0.8,d,0.04,4,4,900188,UW,UW2AQMS,2004-08-30 07:09:43.46-07,48.546,-121.9555,10.873,27.363232325270356,18,1,0.13,0.55,1.84,0.44,0.33,0,n,n,n,,,,,,,,,,,,,,,,,,,
10617933,eq,1,3,798083,EVENT ID: 043551,700253,0.8,d,0.04,4,4,900188,UW,UW2AQMS,2004-08-30 07:09:43.46-07,48.546,-121.9555,10.873,27.363232325270356,18,1,0.13,0.55,1.84,0.44,0.33,0,n,n,n,,,,,,,,,,,,,,,,,,,
10618073,px,1,2,798223,UW2 Q1=A  Q2=D,700363,1.7,d,0.04,1,1,900328,UW,UW2AQMS,2004-08-30 12:14:16.55-07,49.0171667,-122.1498333,-1.043,36.323317935012774,3,1,0.05,0.102,0.19,0.02,0.1,0,y,n,n,,,,,,,,,,,,,,,,,,,
10618073,px,1,2,798223,3 triggered subnets: 7 17 19,700363,1.7,d,0.04,1,1,900328,UW,UW2AQMS,2004-08-30 12:14:16.55-07,49.0171667,-122.1498333,-1.043,36.323317935012774,3,1,0.05,0.102,0.19,0.02,0.1,0,y,n,n,,,,,,,,,,,,,,,,,,,
10618073,px,1,2,798223,EVENT ID: 043580,700363,1.7,d,0.04,1,1,900328,UW,UW2AQMS,2004-08-30 12:14:16.55-07,49.0171667,-122.1498333,-1.043,36.323317935012774,3,1,0.05,0.102,0.19,0.02,0.1,0,y,n,n,,,,,,,,,,,,,,,,,,,
10618073,px,1,2,798223,"NEAR:     21.9 km NNE of Deming, WA",700363,1.7,d,0.04,1,1,900328,UW,UW2AQMS,2004-08-30 12:14:16.55-07,49.0171667,-122.1498333,-1.043,36.323317935012774,3,1,0.05,0.102,0.19,0.02,0.1,0,y,n,n,,,,,,,,,,,,,,,,,,,
10618733,eq,1,3,798883,binder location:,700813,1.9,d,0.04,4,4,900988,UW,UW2AQMS,2004-09-08 14:24:38.94-07,48.706,-122.3251667,20.491,38.019973135473464,9,1,0.2,0.867,1.77,0.67,0.55,0,n,n,n,,,,,,,,,,,,,,,,,,,
10618733,eq,1,3,798883,"NEAR:     13.3 km ESE of Bellingham, WA",700813,1.9,d,0.04,4,4,900988,UW,UW2AQMS,2004-09-08 14:24:38.94-07,48.706,-122.3251667,20.491,38.019973135473464,9,1,0.2,0.867,1.77,0.67,0.55,0,n,n,n,,,,,,,,,,,,,,,,,,,
10618733,eq,1,3,798883,UW2 Q1=B  Q2=A,700813,1.9,d,0.04,4,4,900988,UW,UW2AQMS,2004-09-08 14:24:38.94-07,48.706,-122.3251667,20.491,38.019973135473464,9,1,0.2,0.867,1.77,0.67,0.55,0,n,n,n,,,,,,,,,,,,,,,,,,,
10618733,eq,1,3,798883,A 200409082124 17.01 48N4249 122W2167 15.13 14/014 90 7 0.00 DA,700813,1.9,d,0.04,4,4,900988,UW,UW2AQMS,2004-09-08 14:24:38.94-07,48.706,-122.3251667,20.491,38.019973135473464,9,1,0.2,0.867,1.77,0.67,0.55,0,n,n,n,,,,,,,,,,,,,,,,,,,
10619503,eq,1,3,799653,UW2 Q1=C  Q2=C,701428,2.2,d,0.06,5,5,901758,UW,UW2AQMS,2004-09-10 06:06:29.13-07,48.8601667,-122.055,-0.619,19.846575619469423,8,0.5,0.39,1.619,2.66,1.13,1.16,0,n,n,n,,,,,,,,,,,,,,,,,,,
10619503,eq,1,3,799653,"NEAR:     12.5 km ENE of Deming, WA",701428,2.2,d,0.06,5,5,901758,UW,UW2AQMS,2004-09-10 06:06:29.13-07,48.8601667,-122.055,-0.619,19.846575619469423,8,0.5,0.39,1.619,2.66,1.13,1.16,0,n,n,n,,,,,,,,,,,,,,,,,,,
10619503,eq,1,3,799653,A 200409101306 6.44 48N5563 122W0475 11.64 16/016 135 4 0.00 DB,701428,2.2,d,0.06,5,5,901758,UW,UW2AQMS,2004-09-10 06:06:29.13-07,48.8601667,-122.055,-0.619,19.846575619469423,8,0.5,0.39,1.619,2.66,1.13,1.16,0,n,n,n,,,,,,,,,,,,,,,,,,,
10619503,eq,1,3,799653,binder location:,701428,2.2,d,0.06,5,5,901758,UW,UW2AQMS,2004-09-10 06:06:29.13-07,48.8601667,-122.055,-0.619,19.846575619469423,8,0.5,0.39,1.619,2.66,1.13,1.16,0,n,n,n,,,,,,,,,,,,,,,,,,,
10622473,eq,1,3,802623,UW2 Q1=B  Q2=B,703723,1.9,d,0.08,6,6,904728,UW,UW2AQMS,2004-09-18 12:13:34.23-07,48.7316667,-122.1236667,13.982,22.966774502545494,20,1,0.26,0.103,0.27,0.05,0.09,0,y,y,n,,,,,,,,,,,,,,,,,,,
10622473,eq,1,3,802623,3 triggered subnets: 6 7 25,703723,1.9,d,0.08,6,6,904728,UW,UW2AQMS,2004-09-18 12:13:34.23-07,48.7316667,-122.1236667,13.982,22.966774502545494,20,1,0.26,0.103,0.27,0.05,0.09,0,y,y,n,,,,,,,,,,,,,,,,,,,
10622473,eq,1,3,802623,"NEAR:     12.5 km SSE of Deming, WA",703723,1.9,d,0.08,6,6,904728,UW,UW2AQMS,2004-09-18 12:13:34.23-07,48.7316667,-122.1236667,13.982,22.966774502545494,20,1,0.26,0.103,0.27,0.05,0.09,0,y,y,n,,,,,,,,,,,,,,,,,,,
10622473,eq,1,3,802623,EVENT ID: 045656,703723,1.9,d,0.08,6,6,904728,UW,UW2AQMS,2004-09-18 12:13:34.23-07,48.7316667,-122.1236667,13.982,22.966774502545494,20,1,0.26,0.103,0.27,0.05,0.09,0,y,y,n,,,,,,,,,,,,,,,,,,,
10625678,eq,1,3,805828,UW2 Q1=A  Q2=D,706453,0.7,d,0.02,2,2,907933,UW,UW2AQMS,2004-10-01 16:02:26.41-07,48.4768333,-122.1505,6.066,41.17792512624247,6,0,0,,0,0,0,0,n,n,n,,,,,,,,,,,,,,,,,,,
10625678,eq,1,3,805828,Event cut out from 04100123014a by amyw Fri Jan  7 10:18:40 PST 2005,706453,0.7,d,0.02,2,2,907933,UW,UW2AQMS,2004-10-01 16:02:26.41-07,48.4768333,-122.1505,6.066,41.17792512624247,6,0,0,,0,0,0,0,n,n,n,,,,,,,,,,,,,,,,,,,
10625678,eq,1,3,805828,"NEAR:      6.8 km ESE of Sedro Woolley, WA",706453,0.7,d,0.02,2,2,907933,UW,UW2AQMS,2004-10-01 16:02:26.41-07,48.4768333,-122.1505,6.066,41.17792512624247,6,0,0,,0,0,0,0,n,n,n,,,,,,,,,,,,,,,,,,,
10637193,eq,1,3,817343,A 200410030936 51.07 48N4254 122W1937 16.50 8/008 72 9 0.00 DA,716568,1.5,d,0.04,5,5,919448,UW,UW2AQMS,2004-10-03 02:37:13.01-07,48.7136667,-122.3115,19.415,36.8700705136284,9,0.8,0.26,1.251,2.15,0.97,0.79,0,n,n,n,,,,,,,,,,,,,,,,,,,
10637193,eq,1,3,817343,UW2 Q1=B  Q2=A,716568,1.5,d,0.04,5,5,919448,UW,UW2AQMS,2004-10-03 02:37:13.01-07,48.7136667,-122.3115,19.415,36.8700705136284,9,0.8,0.26,1.251,2.15,0.97,0.79,0,n,n,n,,,,,,,,,,,,,,,,,,,
10637193,eq,1,3,817343,binder location:,716568,1.5,d,0.04,5,5,919448,UW,UW2AQMS,2004-10-03 02:37:13.01-07,48.7136667,-122.3115,19.415,36.8700705136284,9,0.8,0.26,1.251,2.15,0.97,0.79,0,n,n,n,,,,,,,,,,,,,,,,,,,
10637193,eq,1,3,817343,"NEAR:     13.8 km ESE of Bellingham, WA",716568,1.5,d,0.04,5,5,919448,UW,UW2AQMS,2004-10-03 02:37:13.01-07,48.7136667,-122.3115,19.415,36.8700705136284,9,0.8,0.26,1.251,2.15,0.97,0.79,0,n,n,n,,,,,,,,,,,,,,,,,,,
10638758,eq,1,3,818908,A 200410031607 32.31 48N4181 122W2082 16.30 6/006 149 9 0.00 DC,717983,1.3,d,0.03,4,4,921013,UW,UW2AQMS,2004-10-03 09:07:54.15-07,48.7058333,-122.3083333,21.425,36.81533855563522,10,1,0.24,2.154,1.96,1.97,0.87,0,n,n,n,,,,,,,,,,,,,,,,,,,
10638758,eq,1,3,818908,UW2 Q1=B  Q2=C,717983,1.3,d,0.03,4,4,921013,UW,UW2AQMS,2004-10-03 09:07:54.15-07,48.7058333,-122.3083333,21.425,36.81533855563522,10,1,0.24,2.154,1.96,1.97,0.87,0,n,n,n,,,,,,,,,,,,,,,,,,,
10638758,eq,1,3,818908,"NEAR:     14.4 km ESE of Bellingham, WA",717983,1.3,d,0.03,4,4,921013,UW,UW2AQMS,2004-10-03 09:07:54.15-07,48.7058333,-122.3083333,21.425,36.81533855563522,10,1,0.24,2.154,1.96,1.97,0.87,0,n,n,n,,,,,,,,,,,,,,,,,,,
10638758,eq,1,3,818908,binder location:,717983,1.3,d,0.03,4,4,921013,UW,UW2AQMS,2004-10-03 09:07:54.15-07,48.7058333,-122.3083333,21.425,36.81533855563522,10,1,0.24,2.154,1.96,1.97,0.87,0,n,n,n,,,,,,,,,,,,,,,,,,,
10639458,eq,1,3,819608,"NEAR:     14.0 km NNE of Bellingham, WA",718613,1,d,0.04,2,2,921713,UW,UW2AQMS,2004-10-03 15:42:32.54-07,48.8745,-122.3953333,12.916,43.7596833101863,11,0.5,0.21,2.498,3.2,2.31,0.95,0,n,n,n,,,,,,,,,,,,,,,,,,,
10639458,eq,1,3,819608,UW2 Q1=C  Q2=D,718613,1,d,0.04,2,2,921713,UW,UW2AQMS,2004-10-03 15:42:32.54-07,48.8745,-122.3953333,12.916,43.7596833101863,11,0.5,0.21,2.498,3.2,2.31,0.95,0,n,n,n,,,,,,,,,,,,,,,,,,,
10639458,eq,1,3,819608,Event cut out from 04100322415a by amyw Wed Feb  2 15:30:53 PST 2005,718613,1,d,0.04,2,2,921713,UW,UW2AQMS,2004-10-03 15:42:32.54-07,48.8745,-122.3953333,12.916,43.7596833101863,11,0.5,0.21,2.498,3.2,2.31,0.95,0,n,n,n,,,,,,,,,,,,,,,,,,,
10644983,eq,1,3,825133,Event cut out from 04100510161a by amyw Mon Feb  7 08:34:59 PST 2005,723503,0.7,d,0.03,4,4,927238,UW,UW2AQMS,2004-10-05 03:17:42.7-07,48.6006667,-121.9203333,3.391,20.75910026834775,20,0.5,0.24,2.924,11.29,2.81,0.81,0,y,y,n,,,,,,,,,,,,,,,,,,,
10644983,eq,1,3,825133,UW2 Q1=C  Q2=D,723503,0.7,d,0.03,4,4,927238,UW,UW2AQMS,2004-10-05 03:17:42.7-07,48.6006667,-121.9203333,3.391,20.75910026834775,20,0.5,0.24,2.924,11.29,2.81,0.81,0,y,y,n,,,,,,,,,,,,,,,,,,,
10644983,eq,1,3,825133,"NEAR:     14.4 km WNW of Concrete, WA",723503,0.7,d,0.03,4,4,927238,UW,UW2AQMS,2004-10-05 03:17:42.7-07,48.6006667,-121.9203333,3.391,20.75910026834775,20,0.5,0.24,2.924,11.29,2.81,0.81,0,y,y,n,,,,,,,,,,,,,,,,,,,
10654543,eq,1,3,834693,UW2 Q1=B  Q2=B,732108,1.3,d,0.02,4,4,936798,UW,UW2AQMS,2004-10-09 09:25:04.52-07,48.8248333,-122.1115,13.606,22.270264505575618,10,0.8,0.17,1.258,2.04,0.75,1.01,0,n,n,n,,,,,,,,,,,,,,,,,,,
10654543,eq,1,3,834693,Event cut out from 04100916235s by tony Sat Oct  9 09:46:54 PDT 2004,732108,1.3,d,0.02,4,4,936798,UW,UW2AQMS,2004-10-09 09:25:04.52-07,48.8248333,-122.1115,13.606,22.270264505575618,10,0.8,0.17,1.258,2.04,0.75,1.01,0,n,n,n,,,,,,,,,,,,,,,,,,,
10654543,eq,1,3,834693,"NEAR:      7.8 km   E of Deming, WA",732108,1.3,d,0.02,4,4,936798,UW,UW2AQMS,2004-10-09 09:25:04.52-07,48.8248333,-122.1115,13.606,22.270264505575618,10,0.8,0.17,1.258,2.04,0.75,1.01,0,n,n,n,,,,,,,,,,,,,,,,,,,
10663258,eq,1,3,843413,"NEAR:     10.3 km  SE of Bellingham, WA",739293,0.7,d,0.04,3,3,945513,UW,UW2AQMS,2004-10-15 11:50:15.14-07,48.7085,-122.3705,7.161,41.23085015875378,35,0.8,2.37,2.054,2.31,1.9,0.78,0,y,n,n,,,,,,,,,,,,,,,,,,,
10663258,eq,1,3,843413,1 triggered subnets: 7,739293,0.7,d,0.04,3,3,945513,UW,UW2AQMS,2004-10-15 11:50:15.14-07,48.7085,-122.3705,7.161,41.23085015875378,35,0.8,2.37,2.054,2.31,1.9,0.78,0,y,n,n,,,,,,,,,,,,,,,,,,,
10663258,eq,1,3,843413,EVENT ID: 002756,739293,0.7,d,0.04,3,3,945513,UW,UW2AQMS,2004-10-15 11:50:15.14-07,48.7085,-122.3705,7.161,41.23085015875378,35,0.8,2.37,2.054,2.31,1.9,0.78,0,y,n,n,,,,,,,,,,,,,,,,,,,
10663258,eq,1,3,843413,UW2 Q1=D  Q2=D,739293,0.7,d,0.04,3,3,945513,UW,UW2AQMS,2004-10-15 11:50:15.14-07,48.7085,-122.3705,7.161,41.23085015875378,35,0.8,2.37,2.054,2.31,1.9,0.78,0,y,n,n,,,,,,,,,,,,,,,,,,,
10664213,eq,1,3,844363,1 triggered subnets: 10,740063,0.9,d,0.02,2,2,946468,UW,UW2AQMS,2004-10-18 08:20:30.29-07,48.9585,-122.0043333,6.507,24.616394082176562,10,1,0.02,0.273,0.64,0.25,0.11,0,n,n,n,,,,,,,,,,,,,,,,,,,
10664213,eq,1,3,844363,"NEAR:     21.5 km  NE of Deming, WA",740063,0.9,d,0.02,2,2,946468,UW,UW2AQMS,2004-10-18 08:20:30.29-07,48.9585,-122.0043333,6.507,24.616394082176562,10,1,0.02,0.273,0.64,0.25,0.11,0,n,n,n,,,,,,,,,,,,,,,,,,,
10664213,eq,1,3,844363,UW2 Q1=A  Q2=D,740063,0.9,d,0.02,2,2,946468,UW,UW2AQMS,2004-10-18 08:20:30.29-07,48.9585,-122.0043333,6.507,24.616394082176562,10,1,0.02,0.273,0.64,0.25,0.11,0,n,n,n,,,,,,,,,,,,,,,,,,,
10664213,eq,1,3,844363,EVENT ID: 004106,740063,0.9,d,0.02,2,2,946468,UW,UW2AQMS,2004-10-18 08:20:30.29-07,48.9585,-122.0043333,6.507,24.616394082176562,10,1,0.02,0.273,0.64,0.25,0.11,0,n,n,n,,,,,,,,,,,,,,,,,,,
10670983,eq,1,3,851133,"NEAR:     12.0 km ENE of Deming, WA",745683,1,d,0.04,3,3,953238,UW,UW2AQMS,2004-10-29 17:41:46.29-07,48.8478333,-122.058,10.673,19.42713613008188,13,1,0.08,0.64,1.42,0.56,0.31,0,n,n,n,,,,,,,,,,,,,,,,,,,
10670983,eq,1,3,851133,1 triggered subnets: 10,745683,1,d,0.04,3,3,953238,UW,UW2AQMS,2004-10-29 17:41:46.29-07,48.8478333,-122.058,10.673,19.42713613008188,13,1,0.08,0.64,1.42,0.56,0.31,0,n,n,n,,,,,,,,,,,,,,,,,,,
10670983,eq,1,3,851133,EVENT ID: 005772,745683,1,d,0.04,3,3,953238,UW,UW2AQMS,2004-10-29 17:41:46.29-07,48.8478333,-122.058,10.673,19.42713613008188,13,1,0.08,0.64,1.42,0.56,0.31,0,n,n,n,,,,,,,,,,,,,,,,,,,
10670983,eq,1,3,851133,UW2 Q1=A  Q2=D,745683,1,d,0.04,3,3,953238,UW,UW2AQMS,2004-10-29 17:41:46.29-07,48.8478333,-122.058,10.673,19.42713613008188,13,1,0.08,0.64,1.42,0.56,0.31,0,n,n,n,,,,,,,,,,,,,,,,,,,
10622718,eq,1,3,802868,"NEAR:     18.1 km   S of Deming, WA",703948,0.4,d,0.06,4,4,904973,UW,UW2AQMS,2004-11-08 09:28:36.85-08,48.663,-122.2033333,11.035,30.921677155190398,19,0.5,0.27,2.26,8.36,1.87,1.27,0,n,n,n,,,,,,,,,,,,,,,,,,,
10622718,eq,1,3,802868,1 triggered subnets: 10,703948,0.4,d,0.06,4,4,904973,UW,UW2AQMS,2004-11-08 09:28:36.85-08,48.663,-122.2033333,11.035,30.921677155190398,19,0.5,0.27,2.26,8.36,1.87,1.27,0,n,n,n,,,,,,,,,,,,,,,,,,,
10622718,eq,1,3,802868,EVENT ID: 011592,703948,0.4,d,0.06,4,4,904973,UW,UW2AQMS,2004-11-08 09:28:36.85-08,48.663,-122.2033333,11.035,30.921677155190398,19,0.5,0.27,2.26,8.36,1.87,1.27,0,n,n,n,,,,,,,,,,,,,,,,,,,
10622718,eq,1,3,802868,UW2 Q1=C  Q2=C,703948,0.4,d,0.06,4,4,904973,UW,UW2AQMS,2004-11-08 09:28:36.85-08,48.663,-122.2033333,11.035,30.921677155190398,19,0.5,0.27,2.26,8.36,1.87,1.27,0,n,n,n,,,,,,,,,,,,,,,,,,,
10647418,eq,1,3,827568,Event cut out from 04112205375p by amyw Tue Nov 30 08:51:00 PST 2004,725688,1.8,d,0.04,6,6,929673,UW,UW2AQMS,2004-11-21 21:39:29.33-08,48.8648333,-122.1226667,12.574,24.516602988389213,17,0.5,0.32,1.758,5.38,0.98,1.46,0,y,y,n,,,,,,,,,,,,,,,,,,,
10647418,eq,1,3,827568,"NEAR:      8.2 km ENE of Deming, WA",725688,1.8,d,0.04,6,6,929673,UW,UW2AQMS,2004-11-21 21:39:29.33-08,48.8648333,-122.1226667,12.574,24.516602988389213,17,0.5,0.32,1.758,5.38,0.98,1.46,0,y,y,n,,,,,,,,,,,,,,,,,,,
10647418,eq,1,3,827568,UW2 Q1=C  Q2=B,725688,1.8,d,0.04,6,6,929673,UW,UW2AQMS,2004-11-21 21:39:29.33-08,48.8648333,-122.1226667,12.574,24.516602988389213,17,0.5,0.32,1.758,5.38,0.98,1.46,0,y,y,n,,,,,,,,,,,,,,,,,,,
10648153,eq,1,3,828303,1 triggered subnets: 10,726348,2,d,0.05,1,1,930408,UW,UW2AQMS,2004-11-22 16:50:36.34-08,49.0298333,-122.161,-1.033,37.91546393717527,4,1,0.1,0.386,0.46,0.07,0.38,0,y,n,n,,,,,,,,,,,,,,,,,,,
10648153,eq,1,3,828303,UW2 Q1=A  Q2=D,726348,2,d,0.05,1,1,930408,UW,UW2AQMS,2004-11-22 16:50:36.34-08,49.0298333,-122.161,-1.033,37.91546393717527,4,1,0.1,0.386,0.46,0.07,0.38,0,y,n,n,,,,,,,,,,,,,,,,,,,
10648153,eq,1,3,828303,EVENT ID: 021154,726348,2,d,0.05,1,1,930408,UW,UW2AQMS,2004-11-22 16:50:36.34-08,49.0298333,-122.161,-1.033,37.91546393717527,4,1,0.1,0.386,0.46,0.07,0.38,0,y,n,n,,,,,,,,,,,,,,,,,,,
10648153,eq,1,3,828303,"NEAR:     23.2 km   N of Deming, WA",726348,2,d,0.05,1,1,930408,UW,UW2AQMS,2004-11-22 16:50:36.34-08,49.0298333,-122.161,-1.033,37.91546393717527,4,1,0.1,0.386,0.46,0.07,0.38,0,y,n,n,,,,,,,,,,,,,,,,,,,
10652113,eq,1,3,832268,"NEAR:     17.9 km WSW of Concrete, WA",729978,0,d,0.04,3,3,934368,UW,UW2AQMS,2004-11-28 03:53:41.41-08,48.4595,-121.9575,1.653,36.513205188354355,12,1,0.05,0.314,0.46,0.25,0.19,0,n,n,n,,,,,,,,,,,,,,,,,,,
10652113,eq,1,3,832268,UW2 Q1=A  Q2=D,729978,0,d,0.04,3,3,934368,UW,UW2AQMS,2004-11-28 03:53:41.41-08,48.4595,-121.9575,1.653,36.513205188354355,12,1,0.05,0.314,0.46,0.25,0.19,0,n,n,n,,,,,,,,,,,,,,,,,,,
10652113,eq,1,3,832268,EVENT ID: 022279,729978,0,d,0.04,3,3,934368,UW,UW2AQMS,2004-11-28 03:53:41.41-08,48.4595,-121.9575,1.653,36.513205188354355,12,1,0.05,0.314,0.46,0.25,0.19,0,n,n,n,,,,,,,,,,,,,,,,,,,
10652113,eq,1,3,832268,3 triggered subnets: 4 6 7,729978,0,d,0.04,3,3,934368,UW,UW2AQMS,2004-11-28 03:53:41.41-08,48.4595,-121.9575,1.653,36.513205188354355,12,1,0.05,0.314,0.46,0.25,0.19,0,n,n,n,,,,,,,,,,,,,,,,,,,
10630568,eq,1,3,810718,EVENT ID: 023895,710583,1.6,d,0.04,4,4,912823,UW,UW2AQMS,2004-12-19 00:15:05.79-08,48.8313333,-122.0956667,12.192,21.351188354929363,21,0.5,0.25,1.259,4.2,0.98,0.79,0,n,n,n,,,,,,,,,,,,,,,,,,,
