evid,orid,lat,lon,depth,datetime,etype,separation_km
10698278,980533,48.5838333,-121.9718333,-0.916,1148972875.11,eq,24.06717317498
10698553,980808,48.5873333,-121.979,-1.097,1149012977.52,eq,23.98257617942
10692928,975183,48.8288333,-122.1705,-0.637,1150011371.99,eq,26.6480951378
10692948,975203,48.8335,-122.1811667,-0.851,1150011575.12,eq,27.52969671237
10693328,3320748,48.7838,-121.9009,-1.127,1150137962.6,su,6.23784273187
10693498,3320063,48.763666666666666,-121.81916666666666,-1.03,1150215292.9399986,su,1.21336688495
10695013,977268,48.8343333,-122.1028333,14.661,1150818438.8,eq,22.01175747169
10695123,977378,48.8453333,-121.7621667,0.01,1150848694.5,eq,8.853690621530001
10697808,980063,48.7005,-122.2065,1.964,1151666963.91,eq,29.79412156502
10693713,3320758,48.7625,-121.82783333333333,-0.84,1151872167.5099998,su,1.54653911913
10694393,3320763,48.76283333333333,-121.84716666666667,-0.95,1152122833.1699982,su,2.55651870688
10698913,981168,48.7065,-122.1885,18.687,1153045216.87,eq,28.33711728524
10701643,983898,48.9066667,-122.01,20.551,1153529876.08,eq,20.40387763251
10701953,984208,48.7198333,-122.1341667,3.33,1153680703.04,eq,24.089844013540002
10695893,978148,48.6078333,-121.9828333,0.868,1154595508.35,eq,22.18584136307
10696273,978528,48.6126667,-122.0098333,1.453,1154642893.09,eq,22.91265635569
10697783,980038,48.619,-121.8523333,3.104,1154913416.45,eq,17.48454462917
10701223,983478,48.5511667,-121.7933333,3.134,1162939069.9,eq,24.89752952483
10720253,1003163,48.9063333,-122.0791667,1.339,1169814113.63,eq,24.18096192621
10716363,999263,48.5373333,-121.9898333,-0.705,1174461938.9,eq,29.28025920475
10712853,995753,48.8905,-121.9753333,0.482,1175737101.63,eq,17.35489655018
10712958,995858,48.6975,-122.0983333,19.53,1175749816.95,eq,22.38220046854
10714853,997753,48.8331667,-122.2135,6.113,1176124530.94,eq,29.8337382488
10718073,1000978,48.8233333,-122.1271667,11.029,1176840123.17,eq,23.410535494479998
10727903,1010818,48.5338333,-121.9725,-0.996,1177104415.26,eq,29.106192821510003
10728473,1011388,48.84,-122.1076667,14.853,1177413231.84,eq,22.54495032154
10715693,998593,48.8651667,-122.0958333,22.341,1179218043.32,eq,22.81083889839
10711563,3320768,48.7325,-121.85633333333334,-0.96,1181071558.6699982,su,5.4858848044099995
10712468,995368,48.7491667,-121.8475,19.323,1181431140.64,lf,3.59152205926
10713153,996053,48.8036667,-122.1175,1.699,1181677369.55,eq,22.30321387507
10729563,1012478,48.9658333,-122.0693333,-0.786,1185322822.41,eq,28.19350058935
10729683,1012598,48.7615,-121.8206667,25.944,1185345324.72,lf,1.46795780913
10729713,1200513,48.79,-121.7823333,35.744,1185345339.5200005,lf,3.0881694391299996
10731078,3320773,48.693666666666665,-121.92416666666666,-0.62,1185536187.06,su,11.94639740107
10725083,1007998,48.7426667,-121.7655,30.054,1186949129.96,lf,5.19433597632
10725348,1008263,48.8953333,-122.067,6.432,1187000413.19,eq,22.73477836916
10727563,1010478,48.8973333,-122.0578333,3.122,1187286311.07,eq,22.330590179850002
10736828,1019743,48.7525,-121.6235,0.74,1191094977.65,eq,14.44898503158
10727248,1010163,48.9073333,-121.9566667,11.029,1192721541.03,eq,17.97265564079
10728248,1011163,48.8818333,-121.9813333,0.844,1193212547.43,eq,16.961797098079998
10724648,1007563,48.9486667,-121.5215,0.284,1194514436.59,eq,29.08418410881
10731958,1014873,48.595,-122.022,1.838,1196964878.52,eq,25.016930675709997
10734058,1016973,48.5976667,-122.014,3.291,1197409049.61,eq,24.42675234433
10737603,1020518,48.8416667,-122.0955,9.529,1198502282.76,eq,21.76370702355
10737798,1020713,48.8463333,-122.0046667,18.109,1198588348.29,eq,15.91870753768
10738453,1021373,48.8085,-122.0911667,14.039,1198844766.39,eq,20.48217408024
10738483,1021398,48.8491667,-122.0338333,21.049,1198860150.87,eq,17.947373949659998
10738498,1021413,48.8488333,-122.0496667,21.769,1198860772.34,eq,18.96983413832
10738563,1021478,48.8245,-122.0843333,14.899,1198889044.27,eq,20.39743662787
10738573,1021488,48.8751667,-122.024,23.672,1198903544.52,eq,18.86542742619
10738583,1021498,48.8533333,-121.9746667,15.602,1198910495.14,eq,14.51221977518
10738668,1021583,48.8385,-121.9736667,12.765,1198960005.96,eq,13.518454480619999
10738798,1021713,48.914,-121.8125,15.599,1198979321.56,eq,15.51717258975
10739098,1022013,48.8178333,-122.1048333,7.363,1199135632.45,eq,21.67485601951
10734148,1017063,48.5923333,-121.9731667,-0.906,1200115372.31,eq,23.28655439412
10735873,1018788,48.8035,-122.115,2.059,1200530400.79,eq,22.11880804082
10738598,1021513,48.714,-121.512,0.337,1200994628.76,eq,23.432735865639998
10738823,1021738,48.6786667,-121.5818333,0.446,1201050301.29,eq,20.33288754809
10740838,1023758,48.8118333,-122.1125,6.159,1201429726.59,eq,22.090581960679998
10740883,1023803,48.8128333,-122.106,5.939,1201432068.9,eq,21.64311791854
10740898,1023818,48.8343333,-122.0408333,14.176,1201437885.38,eq,17.72399121213
10735193,1018108,48.8111667,-122.1395,0.699,1202201779.89,eq,24.02938936727
10739038,1021953,48.6056667,-122.0111667,-0.593,1203574705.56,eq,23.588880813790002
10739068,1021983,48.599,-121.9715,6.628,1203585689.75,eq,22.58221561376
10739088,1022003,48.6058333,-121.993,4.023,1203585783.23,eq,22.788748573960003
10739128,1022043,48.6115,-121.9563333,1.041,1203589508.17,eq,20.82017204563
10738413,1021328,48.7128333,-121.8373333,21.431,1205555323.42,lf,7.01567379599
10739698,1022613,48.5768333,-121.9828333,-0.887,1207266671.7,eq,25.13899103755
10739713,1022628,48.5773333,-121.9726667,9.141,1207269531,eq,24.73501175274
10739723,1022638,48.5746667,-121.9741667,-0.887,1207272485.27,eq,25.04916667614
10739738,1022653,48.5771667,-121.9675,-0.729,1207275791.6,eq,24.577748196119998
10739963,1022878,48.6866667,-121.5928333,7.199,1207296722.88,eq,19.17916201349
10740848,1023768,48.571,-121.9785,-0.557,1207396568.31,eq,25.558548042239998
10740878,1023798,48.5715,-121.9956667,5.198,1207408518.39,eq,26.12206673444
10740888,1023808,48.573,-121.9805,-0.962,1207410083.93,eq,25.431057220539998
10742093,1025018,48.5726667,-121.9948333,2.328,1207584136.01,eq,25.97899098567
10742098,1025023,48.5828333,-121.9618333,12.089,1207586828.58,eq,23.82708627976
10751293,1034223,48.689,-122.1388333,1.199,1209163448.4,eq,25.49951023041
10752558,1035488,48.7678333,-122.1666667,14.523,1209464900.64,eq,25.698717954
10741173,1024093,48.9918333,-121.8033333,15.909,1212561076.13,eq,24.190475518619998
10746433,1029363,48.5876667,-122.053,3.078,1213776763.25,eq,27.07700153424
10748853,1031783,48.5871667,-122.052,4.61,1214259338.42,eq,27.072654368570003
10744743,1027673,48.8933333,-121.9733333,0.519,1215424190.26,eq,17.493588527740002
10746343,1029273,48.9545,-121.8841667,11.329,1220616249.15,eq,20.6114635892
10762058,1044988,48.6701667,-122.1668333,22.307,1227472576.04,eq,28.220521595999998
10755533,1038463,48.8188333,-122.1388333,13.259,1231263884.11,eq,24.13894098674
10756458,1039388,48.5871667,-122.0386667,-0.583,1231727769.07,eq,26.45638499919
10757568,1040498,48.7071667,-121.797,28.051,1232027584.18,lf,7.63375586514
10758843,1041773,48.6008333,-121.9723333,-0.807,1232277393.49,eq,22.43732964253
10759083,1042013,48.5965,-121.9646667,1.524,1232329609.19,eq,22.57679689255
10759983,1042913,48.598,-121.9571667,-0.886,1232627652.43,eq,22.16856866182
10762728,1045658,48.7538333,-122.0691667,21.309,1235713381.57,eq,18.66576185477
10763153,1046083,48.5973333,-121.5673333,2.426,1237358673.85,eq,26.95612557529
10780223,1064528,48.8231667,-122.1885,-0.871,1240840629.92,eq,27.80960178034
10764228,1047158,48.8788333,-122.1693333,23.616,1241145528.14,eq,28.33944786176
10765593,1048523,48.8245,-122.1328333,12.539,1241365452.73,eq,23.84533455786
10767303,1050233,48.7998333,-122.1268333,7.739,1241661806.21,eq,22.92653198041
10772653,1056953,48.605,-122.0503333,-0.743,1242365272.49,eq,25.493217777509997
10772738,1057038,48.6,-122.0455,1.524,1242367292.81,eq,25.67318363408
10779853,1064158,48.6898333,-122.1686667,20.236,1243315454.46,eq,27.51600683476
10765608,1048538,48.6066667,-121.9616667,-0.887,1244083202.45,eq,21.48166477971
10765753,1048683,48.6065,-121.9681667,-0.16,1244168028.5,eq,21.73852892039
10772768,3320778,48.782,-121.75583333333333,-0.62,1245177323.1599998,su,4.586677395030001
10773688,3320783,48.768,-121.8085,-0.62,1245428167.290001,su,0.96511968736
10776743,1061048,48.753,-121.8535,-0.684,1245964961.29,lf,3.58305529559
10765968,3320788,48.773666666666664,-121.7895,-0.62,1246543210.789997,su,2.03811768946
10769513,3320793,48.79233333333333,-121.808,-0.62,1247091494.5299988,su,2.09524437421
10771253,3320798,48.76616666666666,-121.82383333333334,-0.68,1247395448.9199982,su,1.04716145884
10772278,1056578,48.9113333,-121.8088333,10.819,1247545891.59,eq,15.22916650042
10773263,3320803,48.76083333333333,-121.86683333333333,-0.6,1247712111.039999,su,3.9524990302900003
10774443,3320808,48.77133333333333,-121.82166666666667,-0.62,1247888688.5100002,su,0.48145820109
10775668,3320813,48.736,-121.8625,-0.84,1248282258.9199982,su,5.4244967825
10776873,3320818,48.7695,-121.81516666666667,-0.62,1248531459.0099993,su,0.57576386909
10777573,3320823,48.74666666666667,-121.82966666666667,-0.62,1248698992.1099987,su,3.22806769104
10778433,3320828,48.786833333333334,-121.8055,-0.82,1248944347.7700005,su,1.6187867219
10778993,3320833,48.739333333333335,-121.8375,-0.56,1249066913.8499985,su,4.185870876549999
10765353,3320838,48.76683333333333,-121.87166666666667,-0.68,1249230627.11,su,4.09345925172
10766078,3320843,48.78216666666667,-121.8075,-0.68,1249319880.8999977,su,1.11136220459
10766718,3320848,48.7895,-121.84016666666666,-0.62,1249430129.3399997,su,2.37303261527
10767633,3320853,48.755833333333335,-121.84766666666667,-0.68,1249535286.1399994,su,3.05378545022
10768748,3320858,48.768166666666666,-121.854,-0.94,1249712371.2799997,su,2.79521207531
10770698,3320863,48.785833333333336,-121.83266666666667,-0.84,1250019566.9399998,su,1.69720545185
10776358,3320868,48.792833333333334,-121.8,-0.62,1250868326.09,su,2.3988045523
10773498,1057798,48.748,-121.6656667,-0.616,1251848513.47,eq,11.524027386010001
10773513,3320873,48.784,-121.83533333333334,-0.62,1251848570.2999992,su,1.7006428464999999
10780353,1064658,48.8626667,-122.0653333,-0.786,1252788608.14,eq,20.692513894690002
10780358,1064663,48.5958333,-122.045,1.227,1252790827.4,eq,26.00185315286
10780698,1065003,48.6061667,-122.0433333,3.209,1252869524.15,eq,25.05188683408
10788803,1073153,48.6036667,-122.057,1.003,1253882834.03,eq,25.934811302990003
10784958,2647898,48.7111667,-121.5205,5.84,1260408119.079998,eq,22.930017163069998
10788048,1072398,48.9191667,-122.1313333,9.474,1260822537.19,px,28.1140972809
10792378,1076728,48.8863333,-122.1523333,6.684,1262026691.33,eq,27.56981757546
10792393,1076743,48.8901667,-122.1488333,9.314,1262027119.12,eq,27.53643373594
10785723,1070073,48.592,-121.9636667,-0.566,1263030792.4,eq,22.98237031572
10783103,1067408,48.8548333,-121.5515,2.611,1265237661.49,eq,21.46148314659
10787338,1248933,48.7595,-121.8475,21.923,1265985750.29,lf,2.78279061378
10790088,1074438,48.809,-122.1293333,12.071,1266747350.1,eq,23.25309214936
10796448,1080798,48.6676667,-121.8553333,-0.159,1271233446.22,eq,12.20716189648
10796668,1081078,48.6585,-121.8755,-0.522,1271280306.15,eq,13.59436502557
10796888,1081298,48.6635,-121.898,-0.962,1271327219.88,eq,13.70090811869
10803628,3320883,48.952,-122.04066666666667,-0.86,1277222820.7000008,px,25.66070154913
10804583,3320878,48.7625,-121.83616666666667,-0.9,1277887502.4399986,su,1.92995129894
10793683,3320888,48.748,-121.844,-0.75,1277944247.789999,su,3.54496063327
10795288,1079638,48.6453333,-122.0888333,-0.952,1278542441.4,px,24.6162982538
10800098,1084513,48.9353333,-122.0656667,-0.721,1280245290.62,px,25.54134331902
10796033,1080383,48.8886667,-121.9135,-0.861,1280923565.9,eq,14.531950289680001
10801128,1085548,48.8658333,-121.574,9.876,1282392385.54,eq,20.545494906240002
10805103,1090638,48.5278333,-121.685,14.973,1283360173.99,eq,29.10822826326
10806433,1092043,48.8848333,-121.9448333,3.299,1283784918.13,eq,15.43898037488
10806453,1092063,48.8466667,-122.0256667,6.537,1283798170.12,eq,17.28735701625
10806463,1092073,48.8775,-121.9808333,1.129,1283799270.68,eq,16.599994456010002
10806473,1092083,48.8378333,-122.0453333,2.888,1283799315.81,eq,18.17749525967
10806478,1092088,48.8358333,-122.0541667,7.867,1283799342.93,eq,18.6953893881
10806488,1092098,48.9005,-121.9116667,1.251,1283799516.21,eq,15.63418494548
10806868,1092503,48.811,-121.8588333,-0.829,1286843177.83,eq,5.082622213980001
10809433,1095118,48.9225,-122.0441667,1.229,1288295632.1,eq,23.417290007029997
10809888,1095583,48.9188333,-122.0685,5.983,1288557385.32,eq,24.45048083769
10809903,1095598,48.9243333,-122.0761667,7.123,1288560487.16,eq,25.275867574110002
10805038,1090573,48.9166667,-122.0838333,6.829,1288583247.06,eq,25.15844241312
10806408,1092013,48.8385,-122.1853333,-0.861,1289495183.02,eq,27.96206745246
10807223,1092893,48.9155,-122.0985,8.814,1289728519.91,eq,25.92614470135
10813978,1099713,48.9191667,-122.1268333,10.207,1292917602.53,eq,27.84387953829
10809973,2635643,48.809,-121.7838333,-0.89,1293867646.459999,lf,4.55303511461
10814593,1100328,48.689,-122.0825,0.248,1294637770.81,eq,21.70933777895
10830363,1116108,48.5763333,-121.9063333,12.868,1298745865.91,eq,22.99372692786
10818908,1104653,48.7211667,-122.0136667,-1.021,1306871054.55,px,15.618183867039999
10817968,1103713,48.673,-122.0896667,0.573,1308068101.82,eq,23.00606978753
10821183,3320918,48.846666666666664,-121.85166666666667,-1.06,1310146291.6,su,8.4151802838
10821438,3320898,48.742,-121.6955,-0.74,1310205789.1899986,su,9.65035283002
10821763,3320903,48.73083333333334,-121.69766666666666,-0.74,1310315170.869999,su,10.041859191310001
10822453,1108198,48.7663333,-122.178,14.298,1310470594.85,eq,26.53702984002
10828173,1113918,48.8403333,-122.1196667,16.22,1311766706.37,eq,23.392358689519998
10828513,1114258,48.8336667,-122.1358333,13.513,1311904113.82,eq,24.31347581566
10821213,1106958,48.8381667,-122.12,12.703,1313015465.37,eq,23.3418592523
10823298,1109043,48.5708333,-121.6231667,11.088,1313597025.9,eq,26.78003918882
10824703,1110448,48.6083333,-122.0695,2.681,1315293685.62,eq,26.20075855567
10832803,1118548,48.715,-122.1035,-1.327,1319480086.08,eq,22.07106163485
60013403,646778,48.7553333,-122.1183333,4.294,1330378019.1399994,eq,22.240332141
60405696,1502548,48.7603333,-122.1051667,14.772,1333051296.4699993,eq,21.22750410288
60405701,1128053,48.777,-122.0985,19.858,1333051836.17,eq,20.67732999419
60405706,1128048,48.7718333,-122.107,19.704,1333052034.119999,eq,21.30336451956
60405736,1128043,48.769,-122.1105,17.694,1333055669.7399998,eq,21.56784278178
60405746,1128103,48.7723333,-122.1138333,12.458,1333059927.03,eq,21.80479393694
60406116,1128608,48.7548333,-122.154,7.753,1333312233.46,eq,24.856537365010002
60406456,1129513,48.7778333,-122.101,17.844,1333489243.1999989,eq,20.862330672669998
60394657,1136063,48.768,-122.115,18.896,1334853413.119999,eq,21.90209147994
60394682,1136038,48.771,-122.0826667,10.08,1334855391.459999,eq,19.516763601610002
60394672,1136023,48.7545,-122.1153333,15.185,1334857690.4899979,eq,22.03015408883
60394677,1136053,48.7763333,-122.1055,13.933,1334857940.829998,eq,21.19107911598
60395227,1136808,48.7671667,-122.1218333,9.553,1335013915.3199997,eq,22.407479892250002
60402032,1194808,48.8411667,-122.1295,14.366,1336878809.98,eq,24.107581970200002
60403867,1155428,48.878,-121.52,-1.04,1337371723.869999,eq,24.6715225686
60432081,1208403,48.6745,-122.0868333,23.212,1340388647.2199993,eq,22.7423615551
60432626,1211408,48.5703333,-122.0126667,3.058,1340525008.71,eq,26.88350072086
60423002,1224793,48.8815,-122.0235,0.395,1341635406.2700005,eq,19.262060677770002
60444741,1230533,48.7621667,-122.1095,13.445,1343156088.6899986,eq,21.530848775149998
60444781,1230523,48.7701667,-122.1093333,22.205,1343161285.75,eq,21.47856749614
60431962,3320908,48.676,-121.9665,4.02,1343489058.289997,su,15.51262103865
60434957,1234033,48.6826667,-122.1711667,4.246,1343992604.9399986,eq,27.971643554369997
60461881,1250308,48.5966667,-121.6195,4.136,1346944576.9799995,eq,24.55567393726
60463647,1272883,48.869,-122.006,14.989,1350079033.3799973,eq,17.39686592446
60489171,1304253,48.5518333,-121.8815,4.018,1353755401.869999,eq,25.210210444010002
60489286,1304288,48.5668333,-121.8876667,2.098,1353818186.9,eq,23.66926800049
60489291,1304293,48.5683333,-121.8695,0.596,1353818373.58,eq,23.2477748064
60489456,1304743,48.5688333,-121.9088333,-0.887,1353966210.04,eq,23.84581213972
60493937,2466048,48.7685,-121.8533333,35.48,1354785717.1699982,lf,2.73853917383
60494821,2466053,48.7633333,-121.9463333,5.45,1355673441.6800003,eq,9.573428961449999
60503761,1364748,48.8346667,-122.0018333,18.084,1359674595.709999,eq,15.12333870626
60507306,1378648,48.5363333,-121.9986667,0.801,1361447433.8199997,eq,29.6680458337
60507351,1378563,48.7501667,-122.1725,20.179,1361496976.3899994,eq,26.26117226681
60512396,1402753,48.8776667,-122.1765,5.151,1364139691.1799998,eq,28.76864330822
60531702,1422148,48.737,-122.1715,3.235,1368994939.5699997,eq,26.382932169849997
60561697,1451463,48.5383333,-121.713,8.282,1375298430.1599998,eq,27.3614680334
60570851,1459273,48.5328333,-121.976,4.301,1376359309.9699993,eq,29.310496177879998
60032508,1462493,48.6531667,-122.0931667,-0.742,1376673544.619999,px,24.382065732300003
60032813,1462433,48.7625,-122.1093333,12.673,1376825541.0900002,eq,21.516217988090002
60580862,1469648,48.5743333,-122.0453333,4.136,1377690698.62,eq,27.88835413478
60591562,1481083,48.6173333,-121.6653333,-0.834,1379238539.3199997,eq,20.747361972039997
60593167,1478153,48.8385,-121.8715,-1.199,1379357809.75,px,8.15862695099
60621302,1498193,48.6491667,-121.5586667,3.109,1383294108.7199993,eq,23.58501400633
60623217,1499773,48.5326667,-121.6566667,5.688,1383590594.2799988,eq,29.378671421169997
60662266,1549748,48.5825,-121.878,4.148,1388186416.289997,eq,21.815485447340002
60689186,1586743,48.7571667,-122.0836667,15.914,1391659674.6499996,eq,19.68368263473
60695817,1600543,48.985,-122.0526667,-0.95,1392780767.3400002,px,29.090770063340003
60046613,1620948,48.7475,-121.6636667,3.12,1393694157.25,eq,11.6804640356
60714901,1629543,48.75,-121.666,-0.948,1394451279.3099995,eq,11.44515235323
60738461,1669948,48.8403333,-121.9665,13.649,1396959081.6299973,eq,13.18575848001
60805386,1748043,48.81,-122.0688333,3.338,1402365147.4199998,eq,18.905682085339997
60812386,1757413,48.8098333,-122.0911667,-0.986,1402744602.5599995,eq,20.50980061603
60812786,1757643,48.8101667,-122.2108333,12.44,1403145909.3899994,eq,29.19307439691
60831957,1785903,48.6161667,-121.9581667,-1.041,1406878083.3999977,eq,20.43793436348
60838757,1795063,48.7581667,-121.4956667,0.216,1407602001.369999,eq,23.70669535587
60840157,1797358,48.6543333,-121.6138333,3.298,1407736101.1100006,eq,20.06338535951
60843577,1800743,48.7693333,-122.183,6.38,1407981910.579998,eq,26.89435865649
60865751,1825043,48.8873333,-121.8918333,-0.844,1409335671.9300003,px,13.69204536106
60870916,1835343,48.7731667,-122.0235,-0.894,1409933532.1699982,px,15.1642907459
60892982,1910248,48.6753333,-121.616,7.471,1413341710.5299988,eq,18.45920541468
60917886,3320913,48.827333333333335,-121.79166666666667,-1.11,1415176694.4300003,su,6.16753700607
60914762,3086898,48.73866666666667,-121.69566666666667,3.08,1415850317.2299995,eq,9.78428628021
60939762,1977043,48.608,-121.9475,2.011,1418911103.8899994,eq,20.85300301185
60981381,2075763,48.6048333,-121.969,-0.783,1425828501.1800003,eq,21.92931408039
60999321,2106558,48.5353333,-121.9791667,-0.789,1429128260.9799995,eq,29.150426468320003
60999521,2107348,48.5403333,-121.9936667,3.211,1429153735.6999989,eq,29.10501767488
60988572,2114343,48.5335,-121.9775,-0.259,1429353728.5,eq,29.286897870500002
61005657,2135948,48.7053333,-121.5375,2.271,1431987250.3400002,eq,21.963349040929998
61035442,3320928,48.75566666666667,-121.85783333333333,-0.84,1435519213.75,su,3.6482262504199996
61036582,2696678,48.5666667,-121.6505,3.65,1435856625.8500004,eq,26.170617973019997
61038437,2168383,48.6095,-121.9955,-1.07,1436281614.3499985,eq,22.56066829916
61038472,2168393,48.6111667,-121.9841667,2.94,1436287277.119999,eq,21.931768788689997
61040817,2169963,48.7928333,-121.5705,3.31,1436606591.5200005,eq,18.2437976193
61041082,2170748,48.616,-121.999,3.74,1436715088.05,eq,22.13118172546
61060676,2177643,48.9353333,-122.0455,13.91,1438378166.25,eq,24.50678601122
61067376,2614853,48.8951667,-122.0283333,4.75,1439617828,eq,20.50164919353
61057012,2186868,48.7688333,-121.9805,1.78,1440248143.8199997,eq,12.020006285
61057017,2186863,48.7686667,-121.9811667,0.31,1440248346.5900002,eq,12.06994682116
61086916,2538748,48.6511667,-122.041,0.76,1443786981.2799988,eq,21.43266575448
61103906,2263553,48.6988333,-121.5563333,13.67,1447242395.63,eq,20.95237199712
61104107,2321543,48.5825,-121.5865,4.08,1453399468.21,eq,27.28546794734
61104417,2324043,48.5478333,-121.7486667,4.2,1453490746.1800003,eq,25.70668664841
61106417,2334848,48.7033333,-122.1363333,16.12,1454503138.7599983,eq,24.77156035798
61107802,2341653,48.814,-122.1401667,15.57,1455012902.6899986,eq,24.13236536168
61111307,2360258,48.5713333,-122.0218333,-0.78,1456375432.539999,eq,27.15833540549
61117582,2387148,48.541,-121.6728333,-0.67,1458331340.7399979,px,28.05971816183
61140801,2418243,48.7403333,-122.1668333,7.08,1460274189.9799995,eq,25.98654790715
61128502,2430658,48.732,-121.8028333,25.09,1461133117.13,lf,4.84283904152
61128847,2432753,48.6561667,-121.588,1.54,1461194624.869999,eq,21.39243667983
61130607,2433848,48.5621667,-121.8915,3.97,1461650452.8999996,eq,24.23807542422
61136897,2457843,48.934,-122.0473333,7.67,1462991361.1800003,eq,24.491510808890002
61138827,3320933,48.76,-121.83016666666667,-0.75,1463253134.8600006,su,1.87314770154
61138927,3320938,48.774166666666666,-121.8505,-0.95,1463275898.7599993,su,2.44789037328
61140572,3320943,48.7385,-121.8545,-0.75,1463529309.040001,su,4.85271500062
61141292,3320948,48.814,-121.8865,-0.91,1463668498.7299995,su,6.72459357375
61141477,3320958,48.740833333333335,-121.84533333333333,-0.9,1463698022.9099998,su,4.27734094674
61142277,3320968,48.74183333333333,-121.845,-0.75,1463890665.6099987,su,4.16826777395
61165421,3320973,48.73283333333333,-121.8525,-0.75,1465462445.3400002,su,5.31104859399
60126313,2487248,48.7335,-122.1346667,4.23,1465548219.96,eq,23.784868102479997
61165686,2480608,48.7333333,-122.1308333,3.07,1465550258.2199993,eq,23.51192252434
61177051,2507953,48.724,-122.0125,3.34,1467589493.2699986,eq,15.42096077501
61177056,2508043,48.7223333,-122.0171667,3.18,1467589587.58,eq,15.808371358599999
61177151,2508143,48.7248333,-122.0271667,3.23,1467640491.3999996,eq,16.3985962827
61164037,2515048,48.727,-122.025,3.32,1468070535.4799995,eq,16.16803617668
60126908,2513448,48.7231667,-122.0235,3.64,1468070549.36,eq,16.20953772881
61164052,2515143,48.733,-121.9993333,4.21,1468071826.2199993,eq,14.16544321307
61166207,2516248,48.7228333,-122.0251667,3.36,1468512792.2599983,eq,16.33735932661
61189756,2535343,48.9656667,-122.0841667,-0.92,1470172550.6999989,px,28.90549284352
61182382,2563543,48.8536667,-122.1678333,-0.97,1471826361.8499985,px,27.21510682562
61183392,2565948,48.6285,-121.9878333,2.93,1471923794.4500008,eq,20.52688954386
61215281,2593243,48.686,-122.1315,5.11,1475161089.7399979,eq,25.12916507073
61204172,2602443,48.6676667,-121.7196667,3.9,1476116927.1999989,eq,13.87960751836
61225026,3297388,48.7375,-121.81933333333333,19.01,1477287227.5,lf,4.1175742243
61217442,2635553,48.6131667,-121.9731667,3.13,1479210350.83,eq,21.300570727300002
61219877,2647148,48.5761667,-121.9365,2.99,1480111846.1899986,eq,23.74092541014
61220067,2646443,48.5336667,-121.8506667,0.84,1480220586.290001,eq,26.89466101456
61274886,2711048,48.7321667,-121.9846667,1.91,1493159638.5599995,eq,13.183417190070001
61275336,2711148,48.7328333,-121.9341667,0.2,1493236387.7299995,eq,9.76950834082
61275716,2711788,48.7365,-121.9398333,0.62,1493342619.9499998,eq,9.95821544095
61294181,3320978,48.73716666666667,-121.85966666666667,-1.01,1497893543.119999,su,5.19484107942
61294471,3320983,48.74616666666667,-121.86783333333334,-1.01,1497949211.7000008,su,4.877081135329999
61276562,3320988,48.813833333333335,-121.83316666666667,-0.96,1498239442.6399994,su,4.52867409281
61278762,3320993,48.753,-121.84133333333334,-0.96,1498926604.6299973,su,2.9772970086
61280137,3114943,48.73016666666667,-121.83266666666667,23.92,1499433599.1499977,lf,5.05957011692
60135818,2739973,48.6963333,-121.8723333,36.71,1499433611.789997,lf,9.59201751439
61280762,3320998,48.81066666666667,-121.80533333333334,-0.85,1499657884.7599983,su,4.11536397646
61291392,2754248,48.7518333,-122.131,13.81,1502337351.209999,eq,23.207256859519998
61292127,2754753,48.6806667,-121.6843333,2.82,1502458299.9699993,eq,14.29801255962
61313601,2756498,48.5811667,-121.85,0.95,1502691558.7999992,eq,21.63460261553
61302977,2762963,48.8973333,-121.5705,11.07,1504461960.459999,eq,22.68454743645
61314607,2776043,48.8415,-122.0291667,0.56,1507149903.8999977,eq,17.26047197102
61314677,2776293,48.8458333,-122.0276667,0.9,1507171807.3199997,eq,17.37520498019
61314692,2776263,48.8363333,-122.0488333,3.53,1507174089.9699974,eq,18.35185894501
61328742,2788663,48.5295,-121.791,7.09,1510808566.3099995,eq,27.313036318480002
61360776,3321003,48.699,-121.955,0.95,1513649941.3999977,lf,13.16178183504
61363606,2807748,48.5345,-121.9986667,-0.9,1515521293.789997,eq,29.85028647097
61344922,2818143,48.9345,-121.8663333,4.26,1516978663.209999,eq,18.15475677625
61345147,2821643,48.6431667,-121.7476667,3.89,1517096477.3199997,eq,15.47541961244
61367806,2827748,48.5988333,-121.8181667,1.31,1518041853.67,eq,19.5349101628
61389891,2926343,48.7933333,-122.0568333,-1.19,1526578364.9300003,px,17.734221012139997
61380097,2915143,48.6403333,-122.1091667,-0.82,1527700199.0699997,px,26.16028369439
61387332,2944748,48.6668333,-122.1723333,20.12,1529355485.9699974,eq,28.743110226109998
61387342,2943643,48.6675,-122.1653333,3.42,1529356425.25,eq,28.24421115545
61404896,3321008,48.7435,-121.84816666666667,-1.03,1530399920.5900002,su,4.1313535008799995
61399922,2967558,48.8893333,-122.1223333,7.53,1532157616.1599998,eq,25.786324549230002
61401257,2985048,48.5286667,-121.6733333,4.94,1532492112.2599983,eq,29.32058853777
61414686,3321013,48.72866666666667,-121.86883333333333,-1.19,1533204734.7299995,su,6.35566124694
61410997,3321018,48.739666666666665,-121.8705,-1.33,1534872911.6499977,su,5.510314120019999
61427511,3041943,48.6605,-122.1786667,16.24,1536678344.0599995,eq,29.46501981731
61420892,3038343,48.5936667,-121.829,2.87,1537387472.6099997,eq,20.12807842312
61425222,3055643,48.5885,-121.8126667,-0.99,1538481013.709999,eq,20.686556244989998
