evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,origin_datetime,lat,lon,depth,mbs_distance_km,distance,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
10254523,eq,1,3,432823.0,UW2 Q1=D  Q2=D,444283.0,1.6,d,0.09,2.0,2.0,531468,UW,UW2AQMS,1990-04-04T07:44:39.000000Z,48.914,-122.173,5.453,30.30720225209476,24.0,1.0,0.38,8.181,0.09,2.65,7.74,0,False,False,False,,,,,,,,,,,,,,,,,,,
10254523,eq,1,3,432823.0,"rbb this is tough to locate, not well controlled at all",444283.0,1.6,d,0.09,2.0,2.0,531468,UW,UW2AQMS,1990-04-04T07:44:39.000000Z,48.914,-122.173,5.453,30.30720225209476,24.0,1.0,0.38,8.181,0.09,2.65,7.74,0,False,False,False,,,,,,,,,,,,,,,,,,,
10254728,eq,1,3,433028.0,rbb,444478.0,1.8,d,0.09,3.0,3.0,531673,UW,UW2AQMS,1990-04-05T02:47:31.000000Z,48.8186667,-122.1838333,-0.843,27.300461400405943,21.0,1.0,0.47,0.859,1.42,0.38,0.77,0,True,False,False,,,,,,,,,,,,,,,,,,,
10254728,eq,1,3,433028.0,UW2 Q1=C  Q2=D,444478.0,1.8,d,0.09,3.0,3.0,531673,UW,UW2AQMS,1990-04-05T02:47:31.000000Z,48.8186667,-122.1838333,-0.843,27.300461400405943,21.0,1.0,0.47,0.859,1.42,0.38,0.77,0,True,False,False,,,,,,,,,,,,,,,,,,,
10254838,eq,1,3,433148.0,felt,444593.0,2.7,d,0.09,13.0,13.0,531783,UW,UW2AQMS,1990-04-05T15:55:43.000000Z,48.8436667,-122.1736667,4.181,27.213325412805396,20.0,0.5,0.42,3.653,43.24,1.31,3.41,0,True,True,False,,,,,,,,,,,,,,,,,,,
10254838,eq,1,3,433148.0,rbb,444593.0,2.7,d,0.09,13.0,13.0,531783,UW,UW2AQMS,1990-04-05T15:55:43.000000Z,48.8436667,-122.1736667,4.181,27.213325412805396,20.0,0.5,0.42,3.653,43.24,1.31,3.41,0,True,True,False,,,,,,,,,,,,,,,,,,,
10254838,eq,1,3,433148.0,FELT,444593.0,2.7,d,0.09,13.0,13.0,531783,UW,UW2AQMS,1990-04-05T15:55:43.000000Z,48.8436667,-122.1736667,4.181,27.213325412805396,20.0,0.5,0.42,3.653,43.24,1.31,3.41,0,True,True,False,,,,,,,,,,,,,,,,,,,
10254838,eq,1,3,433148.0,UW2 Q1=C  Q2=C,444593.0,2.7,d,0.09,13.0,13.0,531783,UW,UW2AQMS,1990-04-05T15:55:43.000000Z,48.8436667,-122.1736667,4.181,27.213325412805396,20.0,0.5,0.42,3.653,43.24,1.31,3.41,0,True,True,False,,,,,,,,,,,,,,,,,,,
10254838,eq,1,3,433148.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",444593.0,2.7,d,0.09,13.0,13.0,531783,UW,UW2AQMS,1990-04-05T15:55:43.000000Z,48.8436667,-122.1736667,4.181,27.213325412805396,20.0,0.5,0.42,3.653,43.24,1.31,3.41,0,True,True,False,,,,,,,,,,,,,,,,,,,
10254838,eq,1,3,433148.0,felt in Deming,444593.0,2.7,d,0.09,13.0,13.0,531783,UW,UW2AQMS,1990-04-05T15:55:43.000000Z,48.8436667,-122.1736667,4.181,27.213325412805396,20.0,0.5,0.42,3.653,43.24,1.31,3.41,0,True,True,False,,,,,,,,,,,,,,,,,,,
10254838,eq,1,3,433148.0,Canadian data added 5/15/90  ruth,444593.0,2.7,d,0.09,13.0,13.0,531783,UW,UW2AQMS,1990-04-05T15:55:43.000000Z,48.8436667,-122.1736667,4.181,27.213325412805396,20.0,0.5,0.42,3.653,43.24,1.31,3.41,0,True,True,False,,,,,,,,,,,,,,,,,,,
10254908,eq,1,3,433208.0,rbb,444663.0,1.6,d,0.12,3.0,3.0,531853,UW,UW2AQMS,1990-04-05T17:00:34.000000Z,48.9331667,-122.1641667,13.117,30.91435099600973,25.0,0.8,0.08,1.809,2.44,0.46,1.75,0,False,False,False,,,,,,,,,,,,,,,,,,,
10254908,eq,1,3,433208.0,UW2 Q1=B  Q2=D,444663.0,1.6,d,0.12,3.0,3.0,531853,UW,UW2AQMS,1990-04-05T17:00:34.000000Z,48.9331667,-122.1641667,13.117,30.91435099600973,25.0,0.8,0.08,1.809,2.44,0.46,1.75,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257583,eq,1,3,435883.0,"PGC comment: LARGEST EVENT ON 14 APR 05:33, M 4.7",447158.0,2.2,d,0.09,6.0,6.0,534528,UW,UW2AQMS,1990-04-13T23:21:46.000000Z,48.8261667,-122.1818333,0.241,27.317549287025223,21.0,0.5,0.43,1.549,3.28,1.12,1.07,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257583,eq,1,3,435883.0,UW2 Q1=C  Q2=C,447158.0,2.2,d,0.09,6.0,6.0,534528,UW,UW2AQMS,1990-04-13T23:21:46.000000Z,48.8261667,-122.1818333,0.241,27.317549287025223,21.0,0.5,0.43,1.549,3.28,1.12,1.07,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257583,eq,1,3,435883.0,Canadian data added 5/15/90  ruth,447158.0,2.2,d,0.09,6.0,6.0,534528,UW,UW2AQMS,1990-04-13T23:21:46.000000Z,48.8261667,-122.1818333,0.241,27.317549287025223,21.0,0.5,0.43,1.549,3.28,1.12,1.07,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257583,eq,1,3,435883.0,rbb,447158.0,2.2,d,0.09,6.0,6.0,534528,UW,UW2AQMS,1990-04-13T23:21:46.000000Z,48.8261667,-122.1818333,0.241,27.317549287025223,21.0,0.5,0.43,1.549,3.28,1.12,1.07,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257583,eq,1,3,435883.0,"PGC comment:NEAR DEMING, WASHINGTON",447158.0,2.2,d,0.09,6.0,6.0,534528,UW,UW2AQMS,1990-04-13T23:21:46.000000Z,48.8261667,-122.1818333,0.241,27.317549287025223,21.0,0.5,0.43,1.549,3.28,1.12,1.07,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257583,eq,1,3,435883.0,PGC comment: THIS IS THE START OF THE SECOND SEQUENCE OF EARTHQUAKES NEAR DEMING,447158.0,2.2,d,0.09,6.0,6.0,534528,UW,UW2AQMS,1990-04-13T23:21:46.000000Z,48.8261667,-122.1818333,0.241,27.317549287025223,21.0,0.5,0.43,1.549,3.28,1.12,1.07,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257583,eq,1,3,435883.0,.,447158.0,2.2,d,0.09,6.0,6.0,534528,UW,UW2AQMS,1990-04-13T23:21:46.000000Z,48.8261667,-122.1818333,0.241,27.317549287025223,21.0,0.5,0.43,1.549,3.28,1.12,1.07,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,rbb FELT,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,felt,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,UW2 Q1=B  Q2=B,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,"PGC comment:NEAR DEMING, WASHINGTON.  LARGEST EARTHQUAKE TO DATE IN A",447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,PGC comment:MAG(NEIC) 4.5 MB (PRELIMINARY) MAG(SEA) 5.1 MC,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,FELT WIDELY,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,notable event,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,Canadian data added 5/15/90  ruth,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,PGC comment:NANAIMO.,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,PGC comment:VANCOUVER AND MILDLY ON SOUTHERN VANCOUVER ISLAND FROM VICTORIA TO,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,PGC comment:FELT THROUGHOUT THE LOWER B.C.  MAINLAND FROM CHILLIWACK TO,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257663,eq,1,3,2066243.0,PGC comment:SEQUENCE THAT BEGAN ON APRIL 02.  SOME DAMAGE IN WASHINGTON.,447233.0,5.0,d,0.07,5.0,5.0,534608,UW,UW2AQMS,1990-04-14T05:33:26.000000Z,48.845,-122.1605,11.861,26.333289214172424,20.0,1.0,0.21,0.071,0.21,0.05,0.05,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257753,eq,1,3,2066238.0,notable event,447318.0,4.0,d,0.06,17.0,17.0,534698,UW,UW2AQMS,1990-04-14T05:40:07.000000Z,48.822,-122.1885,2.851,27.70415661461519,21.0,0.5,0.41,1.071,4.01,0.7,0.81,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257753,eq,1,3,2066238.0,rbb felt in Deming; aftershock,447318.0,4.0,d,0.06,17.0,17.0,534698,UW,UW2AQMS,1990-04-14T05:40:07.000000Z,48.822,-122.1885,2.851,27.70415661461519,21.0,0.5,0.41,1.071,4.01,0.7,0.81,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257753,eq,1,3,2066238.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447318.0,4.0,d,0.06,17.0,17.0,534698,UW,UW2AQMS,1990-04-14T05:40:07.000000Z,48.822,-122.1885,2.851,27.70415661461519,21.0,0.5,0.41,1.071,4.01,0.7,0.81,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257753,eq,1,3,2066238.0,Canadian data added 5/15/90  ruth,447318.0,4.0,d,0.06,17.0,17.0,534698,UW,UW2AQMS,1990-04-14T05:40:07.000000Z,48.822,-122.1885,2.851,27.70415661461519,21.0,0.5,0.41,1.071,4.01,0.7,0.81,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257753,eq,1,3,2066238.0,felt,447318.0,4.0,d,0.06,17.0,17.0,534698,UW,UW2AQMS,1990-04-14T05:40:07.000000Z,48.822,-122.1885,2.851,27.70415661461519,21.0,0.5,0.41,1.071,4.01,0.7,0.81,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257753,eq,1,3,2066238.0,UW2 Q1=C  Q2=C,447318.0,4.0,d,0.06,17.0,17.0,534698,UW,UW2AQMS,1990-04-14T05:40:07.000000Z,48.822,-122.1885,2.851,27.70415661461519,21.0,0.5,0.41,1.071,4.01,0.7,0.81,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257813,eq,1,3,436113.0,rbb aftershock,447378.0,1.8,d,0.09,3.0,3.0,534758,UW,UW2AQMS,1990-04-14T05:48:21.000000Z,48.803,-122.1866667,-1.02,27.251752191949908,21.0,1.0,0.49,0.699,1.06,0.28,0.64,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257813,eq,1,3,436113.0,UW2 Q1=C  Q2=D,447378.0,1.8,d,0.09,3.0,3.0,534758,UW,UW2AQMS,1990-04-14T05:48:21.000000Z,48.803,-122.1866667,-1.02,27.251752191949908,21.0,1.0,0.49,0.699,1.06,0.28,0.64,0,True,False,False,,,,,,,,,,,,,,,,,,,
10257838,eq,1,3,436138.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447403.0,2.1,d,0.11,4.0,4.0,534783,UW,UW2AQMS,1990-04-14T06:02:16.000000Z,48.824,-122.1833333,0.471,27.376076678390685,21.0,0.5,0.47,1.634,3.82,1.26,1.04,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257838,eq,1,3,436138.0,Later event slashed out,447403.0,2.1,d,0.11,4.0,4.0,534783,UW,UW2AQMS,1990-04-14T06:02:16.000000Z,48.824,-122.1833333,0.471,27.376076678390685,21.0,0.5,0.47,1.634,3.82,1.26,1.04,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257838,eq,1,3,436138.0,UW2 Q1=C  Q2=C,447403.0,2.1,d,0.11,4.0,4.0,534783,UW,UW2AQMS,1990-04-14T06:02:16.000000Z,48.824,-122.1833333,0.471,27.376076678390685,21.0,0.5,0.47,1.634,3.82,1.26,1.04,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257838,eq,1,3,436138.0,Canadian data added 5/15/90  ruth,447403.0,2.1,d,0.11,4.0,4.0,534783,UW,UW2AQMS,1990-04-14T06:02:16.000000Z,48.824,-122.1833333,0.471,27.376076678390685,21.0,0.5,0.47,1.634,3.82,1.26,1.04,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257838,eq,1,3,436138.0,rbb,447403.0,2.1,d,0.11,4.0,4.0,534783,UW,UW2AQMS,1990-04-14T06:02:16.000000Z,48.824,-122.1833333,0.471,27.376076678390685,21.0,0.5,0.47,1.634,3.82,1.26,1.04,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257873,eq,1,3,436178.0,rbb,447438.0,3.6,d,0.06,10.0,10.0,534818,UW,UW2AQMS,1990-04-14T06:02:49.000000Z,48.8298333,-122.1786667,2.341,27.179289930835445,21.0,0.5,0.32,0.99,7.22,0.61,0.78,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257873,eq,1,3,436178.0,Canadian data added 5/15/90  ruth,447438.0,3.6,d,0.06,10.0,10.0,534818,UW,UW2AQMS,1990-04-14T06:02:49.000000Z,48.8298333,-122.1786667,2.341,27.179289930835445,21.0,0.5,0.32,0.99,7.22,0.61,0.78,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257873,eq,1,3,436178.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447438.0,3.6,d,0.06,10.0,10.0,534818,UW,UW2AQMS,1990-04-14T06:02:49.000000Z,48.8298333,-122.1786667,2.341,27.179289930835445,21.0,0.5,0.32,0.99,7.22,0.61,0.78,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257873,eq,1,3,436178.0,slashed from earlier event,447438.0,3.6,d,0.06,10.0,10.0,534818,UW,UW2AQMS,1990-04-14T06:02:49.000000Z,48.8298333,-122.1786667,2.341,27.179289930835445,21.0,0.5,0.32,0.99,7.22,0.61,0.78,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257873,eq,1,3,436178.0,UW2 Q1=C  Q2=C,447438.0,3.6,d,0.06,10.0,10.0,534818,UW,UW2AQMS,1990-04-14T06:02:49.000000Z,48.8298333,-122.1786667,2.341,27.179289930835445,21.0,0.5,0.32,0.99,7.22,0.61,0.78,0,False,False,False,,,,,,,,,,,,,,,,,,,
10257923,eq,1,3,436223.0,Canadian data added 7/20/90  ruth,447483.0,1.5,d,0.09,3.0,3.0,534868,UW,UW2AQMS,1990-04-14T06:12:34.000000Z,48.8426667,-122.154,11.602,25.8024143429923,19.0,1.0,0.36,0.234,0.57,0.18,0.15,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257923,eq,1,3,436223.0,UW2 Q1=C  Q2=B,447483.0,1.5,d,0.09,3.0,3.0,534868,UW,UW2AQMS,1990-04-14T06:12:34.000000Z,48.8426667,-122.154,11.602,25.8024143429923,19.0,1.0,0.36,0.234,0.57,0.18,0.15,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257923,eq,1,3,436223.0,rbb,447483.0,1.5,d,0.09,3.0,3.0,534868,UW,UW2AQMS,1990-04-14T06:12:34.000000Z,48.8426667,-122.154,11.602,25.8024143429923,19.0,1.0,0.36,0.234,0.57,0.18,0.15,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257948,eq,1,3,436248.0,UW2 Q1=C  Q2=C,447508.0,3.1,d,0.08,5.0,5.0,534893,UW,UW2AQMS,1990-04-14T06:14:59.000000Z,48.8255,-122.1916667,0.861,28.007144916089537,21.0,0.5,0.45,1.408,2.61,1.02,0.97,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257948,eq,1,3,436248.0,rbb,447508.0,3.1,d,0.08,5.0,5.0,534893,UW,UW2AQMS,1990-04-14T06:14:59.000000Z,48.8255,-122.1916667,0.861,28.007144916089537,21.0,0.5,0.45,1.408,2.61,1.02,0.97,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257948,eq,1,3,436248.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447508.0,3.1,d,0.08,5.0,5.0,534893,UW,UW2AQMS,1990-04-14T06:14:59.000000Z,48.8255,-122.1916667,0.861,28.007144916089537,21.0,0.5,0.45,1.408,2.61,1.02,0.97,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257948,eq,1,3,436248.0,Canadian data added 5/15/90  ruth,447508.0,3.1,d,0.08,5.0,5.0,534893,UW,UW2AQMS,1990-04-14T06:14:59.000000Z,48.8255,-122.1916667,0.861,28.007144916089537,21.0,0.5,0.45,1.408,2.61,1.02,0.97,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257998,eq,1,3,436298.0,rbb,447543.0,3.0,d,0.09,7.0,7.0,534943,UW,UW2AQMS,1990-04-14T06:19:13.000000Z,48.8323333,-122.1955,0.521,28.44240554820641,22.0,0.5,0.43,2.554,16.63,0.72,2.45,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257998,eq,1,3,436298.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447543.0,3.0,d,0.09,7.0,7.0,534943,UW,UW2AQMS,1990-04-14T06:19:13.000000Z,48.8323333,-122.1955,0.521,28.44240554820641,22.0,0.5,0.43,2.554,16.63,0.72,2.45,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257998,eq,1,3,436298.0,Canadian data added 5/15/90  ruth,447543.0,3.0,d,0.09,7.0,7.0,534943,UW,UW2AQMS,1990-04-14T06:19:13.000000Z,48.8323333,-122.1955,0.521,28.44240554820641,22.0,0.5,0.43,2.554,16.63,0.72,2.45,0,True,True,False,,,,,,,,,,,,,,,,,,,
10257998,eq,1,3,436298.0,UW2 Q1=C  Q2=C,447543.0,3.0,d,0.09,7.0,7.0,534943,UW,UW2AQMS,1990-04-14T06:19:13.000000Z,48.8323333,-122.1955,0.521,28.44240554820641,22.0,0.5,0.43,2.554,16.63,0.72,2.45,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258043,eq,1,3,436343.0,UW2 Q1=C  Q2=C,447588.0,1.7,d,0.08,4.0,4.0,534988,UW,UW2AQMS,1990-04-14T06:54:54.000000Z,48.8146667,-122.1768333,2.402,26.719347235902855,20.0,0.5,0.31,3.146,34.5,3.05,0.77,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258043,eq,1,3,436343.0,Canadian data added 7/20/90  ruth,447588.0,1.7,d,0.08,4.0,4.0,534988,UW,UW2AQMS,1990-04-14T06:54:54.000000Z,48.8146667,-122.1768333,2.402,26.719347235902855,20.0,0.5,0.31,3.146,34.5,3.05,0.77,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258043,eq,1,3,436343.0,rbb,447588.0,1.7,d,0.08,4.0,4.0,534988,UW,UW2AQMS,1990-04-14T06:54:54.000000Z,48.8146667,-122.1768333,2.402,26.719347235902855,20.0,0.5,0.31,3.146,34.5,3.05,0.77,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258078,eq,1,3,436378.0,UW2 Q1=C  Q2=C,447618.0,2.1,d,0.09,3.0,3.0,535023,UW,UW2AQMS,1990-04-14T07:15:11.000000Z,48.8226667,-122.2008333,2.762,28.605065984963552,22.0,0.5,0.47,1.341,5.51,0.87,1.02,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258078,eq,1,3,436378.0,rbb,447618.0,2.1,d,0.09,3.0,3.0,535023,UW,UW2AQMS,1990-04-14T07:15:11.000000Z,48.8226667,-122.2008333,2.762,28.605065984963552,22.0,0.5,0.47,1.341,5.51,0.87,1.02,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258078,eq,1,3,436378.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447618.0,2.1,d,0.09,3.0,3.0,535023,UW,UW2AQMS,1990-04-14T07:15:11.000000Z,48.8226667,-122.2008333,2.762,28.605065984963552,22.0,0.5,0.47,1.341,5.51,0.87,1.02,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258078,eq,1,3,436378.0,Canadian data added 5/15/90  ruth,447618.0,2.1,d,0.09,3.0,3.0,535023,UW,UW2AQMS,1990-04-14T07:15:11.000000Z,48.8226667,-122.2008333,2.762,28.605065984963552,22.0,0.5,0.47,1.341,5.51,0.87,1.02,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258118,eq,1,3,436418.0,rbb,447658.0,1.5,d,0.11,3.0,3.0,535063,UW,UW2AQMS,1990-04-14T07:25:52.000000Z,48.7656667,-122.2108333,-1.02,28.864730920150635,22.0,0.5,0.56,1.254,10.86,0.62,1.09,0,True,False,False,,,,,,,,,,,,,,,,,,,
10258118,eq,1,3,436418.0,UW2 Q1=D  Q2=D,447658.0,1.5,d,0.11,3.0,3.0,535063,UW,UW2AQMS,1990-04-14T07:25:52.000000Z,48.7656667,-122.2108333,-1.02,28.864730920150635,22.0,0.5,0.56,1.254,10.86,0.62,1.09,0,True,False,False,,,,,,,,,,,,,,,,,,,
10258193,eq,1,3,436488.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447723.0,2.0,d,0.1,3.0,3.0,535138,UW,UW2AQMS,1990-04-14T08:44:51.000000Z,48.8288333,-122.1958333,0.642,28.38174270907501,22.0,0.5,0.6,5.977,12.49,4.95,3.35,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258193,eq,1,3,436488.0,Canadian data added 5/15/90  ruth,447723.0,2.0,d,0.1,3.0,3.0,535138,UW,UW2AQMS,1990-04-14T08:44:51.000000Z,48.8288333,-122.1958333,0.642,28.38174270907501,22.0,0.5,0.6,5.977,12.49,4.95,3.35,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258193,eq,1,3,436488.0,rbb,447723.0,2.0,d,0.1,3.0,3.0,535138,UW,UW2AQMS,1990-04-14T08:44:51.000000Z,48.8288333,-122.1958333,0.642,28.38174270907501,22.0,0.5,0.6,5.977,12.49,4.95,3.35,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258193,eq,1,3,436488.0,UW2 Q1=D  Q2=C,447723.0,2.0,d,0.1,3.0,3.0,535138,UW,UW2AQMS,1990-04-14T08:44:51.000000Z,48.8288333,-122.1958333,0.642,28.38174270907501,22.0,0.5,0.6,5.977,12.49,4.95,3.35,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258213,eq,1,3,436513.0,not located,447738.0,1.7,d,0.09,2.0,2.0,535158,UW,UW2AQMS,1990-04-14T09:16:51.000000Z,48.8136667,-122.1095,1.743,21.84985181969037,15.0,1.0,0.41,1.74,0.9,0.61,1.63,0,True,False,False,,,,,,,,,,,,,,,,,,,
10258213,eq,1,3,436513.0,UW2 Q1=C  Q2=D,447738.0,1.7,d,0.09,2.0,2.0,535158,UW,UW2AQMS,1990-04-14T09:16:51.000000Z,48.8136667,-122.1095,1.743,21.84985181969037,15.0,1.0,0.41,1.74,0.9,0.61,1.63,0,True,False,False,,,,,,,,,,,,,,,,,,,
10258213,eq,1,3,436513.0,"rbb there is another event right on the heels of the ""S"" phase",447738.0,1.7,d,0.09,2.0,2.0,535158,UW,UW2AQMS,1990-04-14T09:16:51.000000Z,48.8136667,-122.1095,1.743,21.84985181969037,15.0,1.0,0.41,1.74,0.9,0.61,1.63,0,True,False,False,,,,,,,,,,,,,,,,,,,
10258238,eq,1,3,436538.0,Canadian data added 5/15/90  ruth,447758.0,2.0,d,0.09,3.0,3.0,535183,UW,UW2AQMS,1990-04-14T09:44:17.000000Z,48.8311667,-122.1701667,1.322,26.607675440238044,20.0,0.5,0.47,3.542,7.12,2.93,1.99,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258238,eq,1,3,436538.0,UW2 Q1=C  Q2=C,447758.0,2.0,d,0.09,3.0,3.0,535183,UW,UW2AQMS,1990-04-14T09:44:17.000000Z,48.8311667,-122.1701667,1.322,26.607675440238044,20.0,0.5,0.47,3.542,7.12,2.93,1.99,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258238,eq,1,3,436538.0,"PGC comment:NEAR DEMING, WASHINGTON. AFTERSHOCK",447758.0,2.0,d,0.09,3.0,3.0,535183,UW,UW2AQMS,1990-04-14T09:44:17.000000Z,48.8311667,-122.1701667,1.322,26.607675440238044,20.0,0.5,0.47,3.542,7.12,2.93,1.99,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258238,eq,1,3,436538.0,rbb,447758.0,2.0,d,0.09,3.0,3.0,535183,UW,UW2AQMS,1990-04-14T09:44:17.000000Z,48.8311667,-122.1701667,1.322,26.607675440238044,20.0,0.5,0.47,3.542,7.12,2.93,1.99,0,True,True,False,,,,,,,,,,,,,,,,,,,
10258268,eq,1,3,436563.0,UW2 Q1=D  Q2=D,447783.0,1.8,d,0.13,2.0,2.0,535213,UW,UW2AQMS,1990-04-14T09:45:14.000000Z,48.7446667,-122.0245,-0.914,15.553368707551886,36.0,0.5,0.85,5.243,22.27,1.67,4.97,0,True,False,False,,,,,,,,,,,,,,,,,,,
